Level,Name
60★★★★,Grade 3 Mind Dissolvent
60★★★★,Hemiskin Grimoire
60★★★★,Hemiskin Codex
60★★★★,Supramax-Potion of Strength
60★★★★,Supramax-Potion of Dexterity
60★★★★,Supramax-Potion of Vitality
60★★★★,Supramax-Potion of Intelligence
60★★★★,Supramax-Potion of Mind
70★,Revelation Orchestrion Roll
70★,Beauty's Wicked Wiles Orchestrion Roll
70★,The Worm's Head Orchestrion Roll
70★,The Worm's Tail Orchestrion Roll
70★★,Shinryu's Wing
70★★,Ala Mhigan Burdet
70★★,Snailfish Oil
70★★,Grade 2 Reisui of Strength
70★★,Grade 2 Reisui of Dexterity
70★★,Grade 2 Reisui of Vitality
70★★,Grade 2 Reisui of Intelligence
70★★,Grade 2 Reisui of Mind
70★★,Grimoire of the True Griffin
70★★,Codex of the True Griffin
70★★,Flying Chair
70★★,Assorted Candles
70★★,Jellyfish Lamp
70★★,Chirurgeon's Essentials
70★★,Ambient Abyss Orchestrion Roll
70★★★,Veteran Tree Sap
70★★★,Grade 3 Reisui of Strength
70★★★,Grade 3 Reisui of Dexterity
70★★★,Grade 3 Reisui of Vitality
70★★★,Grade 3 Reisui of Intelligence
70★★★,Grade 3 Reisui of Mind
70★★★,Hawk's Eye Sand
70★★★,Silvergrace Grimoire
70★★★,Silvergrace Codex
70★★★,Grade 2 Infusion of Strength
70★★★,Grade 2 Infusion of Dexterity
70★★★,Grade 2 Infusion of Vitality
70★★★,Grade 2 Infusion of Intelligence
70★★★,Grade 2 Infusion of Mind
70★★★,Answer On High Orchestrion Roll
70★★★,Amatsu Kaze Orchestrion Roll
70★★★,Nightbloom Orchestrion Roll
70★★★,Wayward Daughter Orchestrion Roll
70★★★★,Grade 4 Reisui of Strength
70★★★★,Grade 4 Reisui of Dexterity
70★★★★,Grade 4 Reisui of Vitality
70★★★★,Grade 4 Reisui of Intelligence
70★★★★,Grade 4 Reisui of Mind
70★★★★,Rakshasa Grimoire
70★★★★,Rakshasa Codex
70★★★★,Grade 3 Infusion of Strength
70★★★★,Grade 3 Infusion of Dexterity
70★★★★,Grade 3 Infusion of Vitality
70★★★★,Grade 3 Infusion of Intelligence
70★★★★,Grade 3 Infusion of Mind
70★★★★,Sunrise Orchestrion Roll
70★★★★,From the Dragon's Wake Orchestrion Roll
80★,Crystarium Umbrella Stand
80★,What Angel Wakes Me Orchestrion Roll
80★,Insanity Orchestrion Roll
80★★,Grade 2 Strength Alkahest
80★★,Grade 2 Dexterity Alkahest
80★★,Grade 2 Vitality Alkahest
80★★,Grade 2 Intelligent Alkahest
80★★,Grade 2 Mind Alkahest
80★★,Pliable Glass Fiber
80★★,Galdrabok
80★★,Pragmatism
80★★,Grade 2 Tincture of Strength
80★★,Grade 2 Tincture of Dexterity
80★★,Grade 2 Tincture of Vitality
80★★,Grade 2 Tincture of Intelligence
80★★,Grade 2 Tincture of Mind
80★★,Invincible Orchestrion Roll
15,Glamour Prism
50★,Spiritbond Potion
50★★★,Tremor Axe
50★★★,Tremor Guillotine
50★★★,Tremor Spear
50★★★,Tremor Knuckles
50★★★,Tremor Katana
50★★★,Tremor Cleavers
50★★★,Tremor Bow
50★★★,Tremor Culverin
50★★★,Tremor Cudgel
50★★★,Tremor Staff
50★★★,Inferno Grimoire
50★★★,Will of the Vortex
50★★★,The Greater Key of Tremors
50★★★,Majestic Moggle Mogtome
50★★★,Tremor Foil
50★★★,Malevolent Moggle Mogwand
50★★★,Tremor Cane
50★★★,Mighty Moggle Mogrod
50★★★,Inferno Codex
50★★★,Embrace of the Vortex
50★★★,The Holy Key of Tremors
50★★★,Munificent Moggle Mogtome
50★★★,Tremor Star Globe
50★★★,Tremor Shield
17,Low Barrel Planter
20,Brick Flooring
20,Glade Tiled Awning
20,Shroud Broadleaf
20,Island Palm
20,Desert Ironwood
20,Riviera Cottage Roof (Wood)
23,Ghostmaws
23,Glade Cottage Roof (Composite)
24,Unbreakable Rock
24,Pyrepods
25,Half Barrel Planter
25,Blue Coral Formation
25,Turnkey's Cups
26,Bisque Flooring
28,Campfire
30,Stone Interior Wall
30,Stone Flooring
30,Botanist's Garden
31,Oasis Interior Wall
33,Mossy Rock
35,Rounded Shrub
36,Riviera House Roof (Wood)
37,Lotus Parasol
40,Glade House Roof (Composite)
41,Water Lilies
45,Planter Box
46,Bloodblossoms
49,Death's Fingers
50,Country Interior Wall
50,Country Flooring
50,Large Planter Box
50★,Corner Hedge Partition
50★,Hedge Partition
50★,Riviera Mansion Roof (Wood)
50★,Glade Mansion Roof (Composite)
50★,Glade Hedgewall
50★★,Grade 1 Wheel of Confrontation
50★★,Grade 1 Wheel of Productivity
50★★,Grade 1 Wheel of Industry
50★★,Grade 1 Wheel of Longeing
50★★,Grade 1 Wheel of Rivalry
50★★,Grade 1 Wheel of Company
50★★,Grade 1 Wheel of Initiation
50★★,Grade 1 Wheel of Capacity
50★★,Grade 1 Wheel of Observation
50★★,Grade 1 Wheel of Efficiency
50★★,Grade 1 Wheel of Precision
50★★,Grade 1 Wheel of Dedication
50★★,Grade 1 Wheel of Nutriment
50★★,Grade 1 Wheel of Permanence
50★★,Grade 1 Wheel of Revival
50★★,Grade 1 Wheel of Pilgrimage
50★★,Grade 1 Wheel of Recreation
50★★,Wild Banana Tree
55,Lupin Plot
55,Topiary Moogle
55,Topiary Chocobo
55,Topiary Sabotender
55,Topiary Paissa
55,Topiary Carbuncle
59,Oriental Grass Plot
78,Florist's Stall
78,Bookseller's Stall
78,Enchanter's Stall
78,Vegetable Garden
12,Honey Pot
13,Terracotta Pot
15,Ink & Quill
22,Potted Maguey
23,Riviera Flower Vase
23,Glade Flower Vase
23,Oasis Flower Vase
27,Wall Planter
33,Potted Axilflower
33,Potted Azalea
33,Potted Spider Plant
34,Oak Low Barrel Planter
39,Planter Partition
43,Sylphic Flower Vase
43,Bathroom Wall Tiles
43,Bathroom Floor Tiles
50★,Potted Dragon Tree
50★,Potted Oliphant's Ear
50★,Stuffed Mazlaya Marlin
50★★,Potted Umbrella Fig
50★★,Stuffed Takitaro
60,Botanist's Dried Herbs
64,Bag of Booty
80,Indoor Oriental Garden
50★,Wolf Grimoire of Casting
50★,Wolf Grimoire of Healing
50★,Icarus Wing
50★,Regain Feather
63,Intellectuary
65,Twice-fermented Mun-Tuy Juice
68,Luminol
70,Potent Dissolvent
70,Edible Antidote
73,Nutrient-Rich Porridge
75,Fortifying Soup
75,Offering of Sweets
78,Berube Feed
80,Zun-Style Amaro Feed
20,Skybuilders' Ink
40,Skybuilders' Plant Oil
60,Skybuilders' Charcoal
70,Skybuilders' Soap
80,Skybuilders' Alchemic
