Level,Name
62,Ruby Cotton Bandana of Striking
62,Ruby Cotton Bandana of Scouting
62,Ruby Cotton Hat of Casting
62,Ruby Cotton Fingerless Gloves of Casting
62,Ruby Cotton Sash of Casting
62,Ruby Cotton Sash of Healing
62,Ruby Cotton Apron
63,Ruby Cotton Cap
63,Ruby Cotton Gilet of Striking
63,Ruby Cotton Gilet of Scouting
63,Ruby Cotton Gambison
63,Ruby Cotton Robe of Casting
63,Ruby Cotton Chasuble
63,Ruby Cotton Coatee
63,Ruby Cotton Gaskins of Striking
63,Ruby Cotton Gaskins of Scouting
63,Ruby Cotton Sarouel
63,Ruby Cotton Longkilt
63,Ruby Cotton Smalls
63,Ruby Cotton Bottoms
64,Kudzu Cloth
64,Kudzu Thread
64,Kudzu Hat of Casting
64,Kudzu Hat of Healing
64,Kudzu Corset of Casting
64,Kudzu Corset of Healing
64,Kudzu Longkilt of Fending
64,Kudzu Longkilt of Maiming
64,Kudzu Trousers of Scouting
64,Kudzu Trousers of Aiming
64,Kudzu Longkilt of Casting
64,Kudzu Longkilt of Healing
65,Kudzu Cap of Crafting
65,Kudzu Tunic of Striking
65,Kudzu Tunic of Scouting
65,Kudzu Tunic of Aiming
65,Kudzu Robe of Casting
65,Kudzu Robe of Healing
65,Kudzu Robe of Crafting
65,Kudzu Coat of Gathering
65,Kudzu Trousers of Striking
65,Kudzu Culottes of Crafting
65,Kudzu Culottes of Gathering
66,Steppe Serge
66,Worsted Yarn
66,Serge Hat of Aiming
66,Serge Hat of Casting
66,Serge Hat of Healing
66,Winter Sweater
66,Serge Longsash of Striking
66,Serge Longsash of Scouting
66,Serge Apron
67,Serge Turban of Crafting
67,Serge Turban of Gathering
67,Serge Gambison of Aiming
67,Serge Gambison of Casting
67,Serge Gambison of Healing
67,Serge Hose of Aiming
67,Serge Hose of Casting
67,Serge Hose of Healing
67,Serge Sarouels of Crafting
67,Serge Sarouels of Gathering
68,Twinsilk
68,Twinthread
68,Twinsilk Hood of Striking
68,Twinsilk Turban of Scouting
68,Twinsilk Turban of Aiming
68,Twinsilk Hood of Casting
68,Twinsilk Hood of Healing
68,Twinsilk Sash of Casting
68,Twinsilk Sash of Healing
69,Twinsilk Robe of Aiming
69,Twinsilk Coat of Casting
69,Twinsilk Corset of Casting
69,Twinsilk Corset of Healing
69,Twinsilk Apron
69,Twinsilk Slops of Fending
69,Twinsilk Slops of Aiming
69,Twinsilk Slops of Casting
69,Twinsilk Slops of Healing
70,Serge Knit Cap
70,Serge Hood
70,Twinsilk Suspenders
70,Serge Poncho
70,Serge Work Gloves
70,Cropped Twinsilk Slops
70,Twinsilk Slops of Gathering
71,Bright Linen Cloth
71,Bright Linen Yarn
71,Brightlinen Hood of Striking
71,Brightlinen Hood of Aiming
71,Brightlinen Cap of Casting
71,Brightlinen Cap of Healing
71,Brightlinen Turban of Crafting
71,Brightlinen Turban of Gathering
71,Brightlinen Tabard of Maiming
71,Brightlinen Himation of Striking
71,Brightlinen Gambison of Scouting
71,Brightlinen Himation of Aiming
71,Brightlinen Cyclas of Casting
71,Brightlinen Cyclas of Healing
71,Brightlinen Doublet Vest of Crafting
71,Brightlinen Coat of Gathering
71,Brightlinen Long Gloves of Striking
71,Brightlinen Long Gloves of Aiming
71,Brightlinen Bottoms of Striking
71,Brightlinen Hose of Scouting
71,Brightlinen Bottoms of Aiming
71,Brightlinen Hose of Casting
71,Brightlinen Hose of Healing
71,Brightlinen Bottoms of Crafting
71,Brightlinen Bottoms of Gathering
72,Iridescent Silk
72,Iridescent Silk Thread
72,Iridescent Hood of Maiming
72,Iridescent Hat of Striking
72,Iridescent Hat of Scouting
72,Iridescent Hat of Aiming
72,Iridescent Hat of Casting
72,Iridescent Hat of Healing
73,Iridescent Acton of Striking
73,Iridescent Acton of Scouting
73,Iridescent Acton of Aiming
73,Iridescent Top of Casting
73,Iridescent Top of Healing
73,Iridescent Bottoms of Striking
73,Iridescent Bottoms of Scouting
73,Iridescent Bottoms of Aiming
73,Iridescent Bottoms of Casting
73,Iridescent Bottoms of Healing
74,Pixie Cotton
74,Pixie Floss
74,Pixie Cotton Hat of Striking
74,Pixie Cotton Hood of Healing
74,Pixie Cotton Hat of Crafting
74,Pixie Cotton Apron of Crafting
74,Pixie Cotton Sleeves of Striking
74,Pixie Cotton Sleeves of Crafting
74,Pixie Cotton Breeches of Crafting
74,Pixie Cotton Slops of Gathering
75,Pixie Cotton Acton of Striking
75,Pixie Cotton Robe of Healing
75,Pixie Cotton Sash
75,Pixie Cotton Culottes of Striking
75,Pixie Cotton Brais of Scouting
75,Pixie Cotton Brais of Aiming
75,Pixie Cotton Slops of Casting
75,Pixie Cotton Slops of Healing
76,Ovim Wool
76,Ovim Wool Yarn
76,Ovim Wool Ushanka of Aiming
76,Ovim Wool Muffed Met of Casting
76,Ovim Wool Muffed Met of Healing
76,Ovim Wool Jacket of Scouting
76,Ovim Wool Tunic of Aiming
76,Ovim Wool Tunix of Casting
76,Ovim Wool Bottoms of Scouting
76,Ovim Wool Bottoms of Aiming
76,Ovim Wool Bottoms of Casting
76,Ovim Wool Skirt of Healing
77,Ovim Wool Ushanka of Striking
77,Ovim Wool Turban of Crafting
77,Ovim Wool Turban of Gathering
77,Ovim Wool Coat of Striking
77,Ovim Wool Coat of Healing
77,Ovim Wool Bottoms of Fending
77,Ovim Wool Bottoms of Maiming
77,Ovim Wool Skirt of Striking
77,Ovim Wool Gaskins of Crafting
77,Ovim Wool Gaskins of Gathering
78,Dwarven Cotton
78,Dwarven Cotton Thread
78,Dwarven Cotton Petasos of Casting
78,Dwarven Cotton Petasos of Healing
78,Dwarven Cotton Gaskins of Fending
78,Dwarven Cotton Gaskins of Maiming
78,Dwarven Cotton Gaskins of Striking
78,Dwarven Cotton Gaskins of Casting
78,Dwarven Cotton Gaskins of Healing
79,Dwarven Cotton Turban of Scouting
79,Dwarven Cotton Turban of Aiming
79,Dwarvem Cotton Gaskins of Scouting
79,Dwarven Cotton Gaskins of Aiming
80,Dwarven Cotton Beret
80,Dwarven Cotton Bandana
80,Dwarven Cotton Jacket
80,Dwarven Cotton Trousers
80,Dwarven Cotton Breeches
50★★,Silver Brocade
50★★,Carpeting
50★★★,Intricate Silver Brocade
50★★★,Camlet
50★★★,Cashmere Cloth
50★★★,Perfect Cloth
50★★★,Cashmere Hat of Aiming
50★★★,Cashmere Hat of Casting
50★★★,New World Headdress
50★★★,Cashmere Robe of Casting
50★★★,Cashmere Robe of Healing
50★★★,New World Jacket
50★★★,Cashmere Skirt of Striking
50★★★,Cashmere Skirt of Aiming
50★★★,Cashmere Breeches of Casting
50★★★,Cashmere Skirt of Healing
50★★★,New World Hose
53,Farreach Canvas
50★★★★,Arachne Velveteen
50★★★★,Arachne Bandana of Striking
50★★★★,Arachne Bandana of Scouting
50★★★★,Arachne Shirt of Striking
50★★★★,Arachne Shirt of Scouting
50★★★★,Arachne Bolero
50★★★★,Arachne Robe
50★★★★,Forager's Vest
50★★★★,Artisan's Apron
50★★★★,Arachne Field Dressing of Striking
50★★★★,Arachne Field Dressing of Scouting
50★★★★,Arachne Sash
50★★★★,Arachne Gaskins of Striking
50★★★★,Arachne Gaskins of Scouting
50★★★★,Arachne Culottes of Casting
50★★★★,Arachne Culottes of Healing
50★★★★,Artisan's Culottes
50★★★★,Forager's Slops
55,Company Tabard
59,Chimerical Felt Sash of Aiming
59,Chimerical Felt Sash of Casting
60,Chimerical Felt Coif of Striking
60,Chimerical Felt Coif of Scouting
60,Chimerical Felt Coif of Aiming
60,Chimerical Felt Hat of Casting
60,Chimerical Felt Turban of Crafting
60,Chimerical Felt Tabard of Striking
60,Chimerical Felt Tabard of Scouting
60,Chimerical Felt Tabard of Aiming
60,Chimerical Felt Coat of Casting
60,Chimerical Felt Robe of Healing
60,Chimerical Felt Doublet of Crafting
60,Survival Shirt
60,Chimerical Felt Breeches of Fending
60,Chimerical Felt Breeches of Healing
60,Chimerical Felt Skirt
60,Chimerical Felt Trousers
60,Survival Halfslops
60★,Cloud Cloth
60★,Thavnairian Turban
60★,Thavnairian Headdress
60★,Wind Silk Wedge Cap
60★,Cashmere Hood
60★,Flannel Knit Cap
60★,Chivalric Doublet of Casting
60★,Chivalric Doublet of Healing
60★,Thavnairian Bustier
60★,High House Justaucorps
60★,High House Bustle
60★,Falconer's Shirt
60★,Wind Silk Coatee
60★,Cashmere Poncho
60★,Flannel Suspenders
60★,Thavnairian Armlets
60★,Thavnairian Sarouel
60★,High House Breeches
60★,Wind Silk Bottoms
60★,Cashmere Slops
60★,Cropped Flannel Slops
60★,Blessed Fletchings
60★,Wind-up Illuminatus
60★,Wind-up Ifrit
60★,Wind-up Garuda
60★,Wind-up Titan
60★,Wind-up Leviathan
60★,Wind-up Ramuh
60★,Wind-up Shiva
60★,Wind-up Bismark
60★,Wind-up Ravana
60★,Stuffed Bear
60★★,Astral Silk
60★★,Millmaster's Cap
60★★,Boltmaster's Gibus
60★★,Galleymaster's Toque
60★★,Millmaster's Apron
60★★,Forgemaster's Redingote
60★★,Gemmaster's Gown
60★★,Boltmaster's Dreadnought
60★★,Cauldronmaster's Overcoat
60★★,Galleymaster's Whites
60★★,Sky Pirate's Vest of Aiming
60★★,Astral Silk Doublet of Casting
60★★,Sky Pirate's Coat of Casting
60★★,Astral Silk Doublet of Healing
60★★,Sky Pirate's Coat of Healing
60★★,Astral Silk Robe
60★★,Cauldronmaster's Gloves
60★★,Astral Silk Dress Gloves of Casting
60★★,Astral Silk Gloves of Healing
60★★,Astral Silk Sash of Striking
60★★,Astral Silk Sash of Scouting
60★★,Astral Silk Sash of Aiming
60★★,Millmaster's Slops
60★★,Forgemaster's Slops
60★★,Hammermaster's Slops
60★★,Gemmaster's Trousers
60★★,Hidemaster's Trousers
60★★,Boltmaster's Slacks
60★★,Cauldronmaster's Longkilt
60★★,Galleymaster's Trousers
60★★,Sky Pirate's Gaskins of Fending
60★★,Sky Pirate's Gaskins of Maiming
60★★,Sky Pirate's Trousers of Striking
60★★,Sky Pirate's Trousers of Scouting
60★★,Astral Silk Slops of Aiming
60★★,Sky Pirate's Halfslops of Aiming
60★★,Astral Silk Bottoms of Casting
60★★,Sky Pirate's Bottoms of Casting
60★★,Astral Silk Bottoms of Healing
60★★,Sky Pirate's Bottoms of Healing
60★★,Fortemps Manor Interior Wall
60★★,Sewing Thread
60★★,Carbonweave Cap of Crafting
60★★,Replica Dreadwyrm Hood of Healing
60★★,Carbonweave Apron of Crafting
60★★,Replica Allagan Tunic of Casting
60★★,Replica Allagan Tunic of Healing
60★★,Replica High Allagan Coat of Aiming
60★★,Replica High Allagan Coat of Casting
60★★,Replica High Allagan Coat of Healing
60★★,Replica Dreadwyrm Robe of Healing
60★★,Carbonweave Sleeves of Crafting
60★★,Carbonweave Breeches of Crafting
60★★,Carbonweave Slops of Gathering
60★★,Replica Allagan Trousers of Maiming
60★★,Replica Allagan Trousers of Striking
60★★,Replica Allagan Trousers of Aiming
60★★,Replica Allagan Breeches of Casting
60★★,Replica Allagan Breeches of Healing
60★★,Replica High Allagan Pantaloons of Healing
60★★,Replica Dreadwyrm Sarouel of Fending
60★★,Replica Dreadwyrm Slops of Striking
60★★,Replica Dreadwyrm Slops of Scouting
60★★,Replica Dreadwyrm Tonban of Casting
60★★,Replica Dreadwyrm Tonban of Healing
60★★,Stuffed Onion Prince
60★★,Stuffed Eggplant Knight
60★★,Stuffed Garlic Jester
60★★,Stuffed Tomato King
60★★,Stuffed Mandragora Queen
60★★,Stuffed Calca
60★★,Stuffed Brina
60★★,Pudding Throw Rug
60★★★,Eikon Cloth
60★★★,Eikon Cloth Hat of Scouting
60★★★,Eikon Cloth Hat of Aiming
60★★★,Eikon Cloth Hat of Healing
60★★★,Eikon Cloth Acton of Scouting
60★★★,Eikon Cloth Acton of Aiming
60★★★,Eikon Cloth Acton of Healing
60★★★,Expeditioner's Tabard
60★★★,Eikon Cloth Sleeves of Scouting
60★★★,Eikon Cloth Sleeves of Aiming
60★★★,Eikon Cloth Sleeves of Healing
60★★★,Eikon Cloth Corset of Casting
60★★★,Eikon Cloth Corset of Healing
60★★★,Eikon Cloth Brais of Maiming
60★★★,Eikon Cloth Brais of Striking
60★★★,Eikon Cloth Culottes of Scouting
60★★★,Eikon Cloth Culottes of Aiming
60★★★,Eikon Cloth Brais of Casting
60★★★,Eikon Cloth Culottes of Healing
60★★★,Expeditioner's Kecks
60★★★,Expeditioner's Pantalettes
60★★★,Stormcloud Cotton Cloth
60★★★,Ironworks Cap of Crafting
60★★★,Ironworks Apron of Crafting
60★★★,Ironworks Sleeves of Crafting
60★★★,Ironworks Breeches of Crafting
60★★★,Ironworks Slops of Gathering
60★★★★,Star Velvet
60★★★★,Star Velvet Hood of Casting
60★★★★,Star Velvet Hood of Healing
60★★★★,Star Velvet Tabard of Striking
60★★★★,Star Velvet Tabard of Scouting
60★★★★,Star Velvet Tabard of Aiming
60★★★★,Star Velvet Himation of Casting
60★★★★,Star Velvet Himation of Healing
60★★★★,Star Velvet Long Gloves of Casting
60★★★★,Star Velvet Long Gloves of Healing
60★★★★,Star Velvet Sash of Casting
60★★★★,Star Velvet Sash of Healing
60★★★★,Sky Rat Breeches of Fending
60★★★★,Sky Rat Breeches of Maiming
60★★★★,Sky Rat Breeches of Striking
60★★★★,Sky Rat Breeches of Scouting
60★★★★,Sky Rat Breeches of Aiming
60★★★★,Star Velvet Bottoms of Casting
60★★★★,Sky Rat Breeches of Casting
60★★★★,Star Velvet Bottoms of Healing
60★★★★,Sky Rat Breeches of Healing
60★★★★,Trouser Hanger
70★,Taoist's Cap
70★,Non La
70★,Taoist's Shirt
70★,Ao Dai
70★,Taoist's Slops
70★,Quan
70★,Wind-up Susano
70★,Wind-up Lakshmi
70★,Wind-up Chimera
70★,Wind-up Shinryu
70★★,Rhea Cloth
70★★,Ala Mhigan Bottoms of Crafting
70★★,Ala Mhigan Bottoms of Gathering
70★★,Indigo Ramie Tabard of Aiming
70★★,Indigo Ramie Robe of Casting
70★★,Indigo Ramie Robe of Healing
70★★,Ala Mhigan Doublet of Crafting
70★★,Ala Mhigan Coat of Gathering
70★★,Thavnairian Wool Autumn Shirt
70★★,Thavnairian Wool Autumn Dress
70★★,Hannish Wool Autumn Shirt
70★★,Indigo Ramie Sash of Fending
70★★,Indigo Ramie Sash of Maiming
70★★,Indigo Ramie Sash of Striking
70★★,Indigo Ramie Sash of Scouting
70★★,Indigo Ramie Sash of Aiming
70★★,Indigo Ramie Sash of Casting
70★★,Indigo Ramie Sash of Healing
70★★,Indigo Ramie Sarouel of Striking
70★★,Indigo Ramie Sarouel of Scouting
70★★,Indigo Ramie Skirt of Casting
70★★,Indigo Ramie Skirt of Healing
70★★,Ala Mhigan Bottoms of Crafting
70★★,Ala Mhigan Bottoms of Gathering
70★★,Boulevardier's Hat
70★★,Quaintrelle's Hat
70★★,Adventuring Sweater
70★★,Ala Mhigan Gown
70★★,Boulevardier's Ruffled Shirt
70★★,Quaintrelle's Ruffled Dress
70★★,Boulevardier's Ruffled Pantaloons
70★★,Quaintrelle's Ruffled Skirt
70★★,Wind-up Sadu
