Level,Name
43,Water Brand
43,Thousand Needle
43,Red Coral Earrings
43,Electrum Gorget
43,Electrum Wristlets
43,Red Coral Ring
43,Snurble Fly
44,Black Horn Staff
44,Cobalt Preserves
44,Electrum Earrings
44,Electrum Wristlets of Crafting
44,Electrum Ring
44,Topwater Frog
45,Black Pearl
45,Electrum Star Globe
45,Electrum Monocle
45,Electrum Circlet (Amber)
45,Electrum Circlet (Zircon)
45,Electrum Circlet (Spinel)
45,Electrum Circlet (Turquoise)
45,Electrum Circlet (Tourmaline)
45,Electrum Circlet (Rubellite)
45,Red Coral Necklace
45,Amber Choker
45,Electrum Ring of Crafting
45,Vintage Hora
46,Rainbow Spoon Lure
47,Electrum Needle
47,Zircon Choker
47,Spinel Choker
47,Turquoise Choker
47,Amber Bracelet
47,Zircon Bracelet
47,Spinel Bracelet
47,Turquoise Bracelet
47,Amber Ring
47,Spinnerbait
48,Cobalt Planisphere
48,Tourmaline Choker
48,Black Pearl Choker
48,Rubellite Choker
48,Tourmaline Bracelet
48,Black Pearl Bracelet
48,Rubellite Bracelet
48,Yumizuno
48,Streamer
49,Jade Scepter
49,Electrum Ear Cuffs
49,Electrum Choker
49,Tortoiseshell Armillae
49,Zircon Ring
49,Spinel Ring
49,Turquoise Ring
49,Tourmaline Ring
49,Black Pearl Ring
49,Rubellite Ring
50,Ivory Staff
50,Amber Earrings
50,Zircon Earrings
50,Spinel Earrings
50,Turquoise Earrings
50,Tourmaline Earrings
50,Black Pearl Earrings
50,Rubellite Earrings
50,Model Vanguard
50,Gravel Golem
50★,Astral Eye
50★,Rose Gold Nugget
50★,Shaded Spectacles
50★,Minstrel's Spectacles
50★,Militia Earrings
50★,Imperial Operative Choker
50★,Imperial Operative Wristlets
50★,Militia Bracelets
50★,Militia Wristlets
50★,Sanguine Scepter
50★,Alchemist's Monocle
50★,Goldsmith's Turban
50★,Blacksmith's Goggles
50★,Aetheryte Ring
50★★,Radiant Astral Eye
50★★,Rose Gold Ingot
50★★,Astrolabe Clinometer
50★★,Rose Gold Clasps
50★★,Astrolabe
50★★,The Evening Star
50★★,Rose Gold Circlet
50★★,Rimless Glasses
50★★,Coeurl Eyeglasses
50★★,Elegant Rimless Glasses
50★★,Reading Glasses
50★★,Rose Gold Ear Cuffs
50★★,Rose Gold Earrings
50★★,Rose Gold Ear Screws
50★★,Astral Choker
50★★,Rose Gold Gorget
50★★,Astral Bracelet
50★★,Rose Gold Bracelets
50★★,Astral Ring
50★★,Rose Gold Ring
51,Agate
51,Mythrite Nugget
51,Mythrite Rapier
51,Agate Ring of Fending
51,Agate Ring of Slaying
51,Agate Ring of Aiming
51,Agate Ring of Casting
51,Agate Ring of Healing
51,Tiger's Eye
51,Yeti Staff
51,Mythrite Star Globe
51,Mythrite Circlet of Striking
51,Mythrite Goggles of Crafting
51,Mythrite Goggles of Gathering
51,Mythrite Earrings of Fending
51,Mythrite Earrings of Slaying
51,Mythrite Earrings of Aiming
51,Mythrite Earrings of Casting
51,Mythrite Earrings of Healing
51,Mythrite Bangle of Fending
51,Mythrite Bangle of Slaying
51,Mythrite Bangle of Aiming
51,Mythrite Bangle of Casting
51,Mythrite Bangle of Healing
52,Mythrite Ingot
52,Mythrite Foil
52,Mythrite Needle
52,Mythrite Earblades of Fending
52,Mythrite Earblades of Slaying
52,Mythrite Earblades of Aiming
52,Mythrite Earblades of Casting
52,Mythrite Earblades of Healing
52,Yeti Fang Earrings
52,Mythrite Earrings of Gathering
52,Mythrite Bracelet of Fending
52,Mythrite Bracelet of Slaying
52,Mythrite Bracelet of Aiming
52,Mythrite Bracelet of Casting
52,Mythrite Bracelet of Healing
53,Larimar
53,Obsidian Longpole
53,Mythrite Planisphere
53,Mythrite Necklace of Fending
53,Mythrite Necklace of Slaying
53,Mythrite Necklace of Aiming
53,Mythrite Necklace of Casting
53,Mythrite Necklace of Healing
53,Yeti Fang Ring of Fending
53,Yeti Fang Ring of Slaying
53,Yeti Fang Ring of Aiming
53,Yeti Fang Ring of Casting
53,Yeti Fang Ring of Healing
54,Mormorion
54,Hardsilver Nugget
54,Hardsilver Staff
54,Hardsilver Rapier
54,Hardsilver Needle
54,Hardsilver Magnifiers of Casting
54,Hardsilver Monocle of Healing
54,Mormorion Ring of Fending
54,Mormorion Ring of Slaying
54,Mormorion Ring of Aiming
54,Mormorion Ring of Casting
54,Mormorion Ring of Healing
55,Star Ruby
55,Star Sapphire
55,Hardsilver Star Globe
55,Hardsilver Earrings of Fending
55,Hardsilver Earrings of Slaying
55,Hardsilver Earrings of Aiming
55,Hardsilver Earrings of Casting
55,Hardsilver Earrings of Healing
55,Hardsilver Bangle of Fending
55,Hardsilver Bangle of Slaying
55,Hardsilver Bangle of Aiming
55,Hardsilver Bangle of Casting
55,Hardsilver Bangle of Healing
56,Opal
56,Cloud Mica Whetstone
56,Hardsilver Ingot
56,Hardsilver Foil
56,Dragon Fang Needle
56,Dragon Fang Earrings
56,Opal Bracelet of Fending
56,Opal Bracelet of Slaying
56,Opal Bracelet of Aiming
56,Opal Bracelet of Casting
56,Opal Bracelet of Healing
56,Opal Ring of Fending
56,Opal Ring of Slaying
56,Opal Ring of Aiming
56,Opal Ring of Casting
56,Opal Ring of Healing
57,Carnelian
57,Hardsilver Pole
57,Hardsilver Planisphere
57,Opal Earrings of Fending
57,Opal Earrings of Slaying
57,Opal Earrings of Aiming
57,Opal Earrings of Casting
57,Opal Earrings of Healing
57,Hardsilver Earrings of Gathering
57,Opal Choker of Fending
57,Opal Choker of Slaying
57,Opal Choker of Aiming
57,Opal Choker of Casting
57,Opal Choker of Healing
58,Aurum Regis Nugget
58,Aurum Regis Rapier
58,Aurum Regis Earrings of Fending
58,Aurum Regis Earrings of Slaying
58,Aurum Regis Earrings of Aiming
58,Aurum Regis Earrings of Casting
58,Aurum Regis Earrings of Healing
58,Aurum Regis Bracelet of Fending
58,Aurum Regis Bracelet of Slaying
58,Aurum Regis Bracelet of Aiming
58,Aurum Regis Bracelet of Casting
58,Aurum Regis Bracelet of Healing
58,Goblin Jig
59,Citrine
59,Aurum Regis Cylinder
59,Aurum Regis Longpole
59,Aurum Regis Orrery
59,Aurum Regis Necklace of Fending
59,Aurum Regis Necklace of Slaying
59,Aurum Regis Necklace of Aiming
59,Aurum Regis Necklace of Casting
59,Aurum Regis Necklace of Healing
59,Griffin Talon Ring of Fending
59,Griffin Talon Ring of Slaying
59,Griffin Talon Ring of Aiming
59,Griffin Talon Ring of Casting
59,Griffin Talon Ring of Healing
60,Chrysolite
60,Bladed Steel Jig
61,Triphane
61,Koppranickel Nugget
61,Koppranickel Armlets of Casting
61,Koppranickel Armlets of Healing
61,Triphane Bracelet of Fending
61,Triphane Bracelet of Slaying
61,Triphane Bracelet of Aiming
61,Triphane Bracelet of Casting
61,Triphane Bracelet of Healing
61,Triphane Ring of Fending
61,Triphane Ring of Slaying
61,Triphane Ring of Aiming
61,Triphane Ring of Casting
61,Triphane Ring of Healing
61,Slate Whetstone
61,Koppranickel Staff
61,Koppranickel Foil
61,Koppranickel Planisphere
61,Bombfish Needle
61,Koppranickel Turban of Striking
61,Koppranickel Turban of Scouting
61,Triphane Earrings of Fending
61,Triphane Earrings of Slaying
61,Triphane Earrings of Aiming
61,Triphane Earrings of Casting
61,Triphane Earrings of Healing
61,Triphane Choker of Fending
61,Triphane Choker of Slaying
61,Triphane Choker of Aiming
61,Triphane Choker of Casting
61,Triphane Choker of Healing
62,Kyanite
62,Koppranickel Ingot
62,Koppranickel Bracelet of Fending
62,Koppranickel Bracelet of Slaying
62,Koppranickel Bracelet of Aiming
62,Koppranickel Bracelet of Casting
62,Koppranickel Bracelet of Healing
62,Muudhorn Ring of Fending
62,Muudhorn Ring of Slaying
62,Muudhorn Ring of Aiming
62,Muudhorn Ring of Casting
62,Muudhorn Ring of Healing
63,Koppranickel Pole
63,Koppranickel Rapier
63,Dual-plated Koppranickel Planisphere
63,Koppranickel Temple Chain
63,Koppranickel Earrings of Fending
63,Koppranickel Earrings of Slaying
63,Koppranickel Earrings of Aiming
63,Koppranickel Earrings of Casting
63,Koppranickel Earrings of Healing
63,Koppranickel Necklace of Fending
63,Koppranickel Necklace of Slaying
63,Koppranickel Necklace of Aiming
63,Koppranickel Necklace of Casting
63,Koppranickel Necklace of Healing
64,Star Spinel
64,Durium Nugget
64,Star Spinel Bracelet of Fending
64,Star Spinel Bracelet of Slaying
64,Star Spinel Bracelet of Aiming
64,Star Spinel Bracelet of Casting
64,Star Spinel Bracelet of Healing
64,Star Spinel Ring of Fending
64,Star Spinel Ring of Slaying
64,Star Spinel Ring of Aiming
64,Star Spinel Ring of Healing
64,Star Spinel Ring of Casting
65,Durium Staff
65,Durium Smallsword
65,Durium Astrometer
65,Dzo Horn Needle
65,Durium Hairpin of Fending
65,Durium Hairpin of Maiming
65,Durium Chaplets
65,Star Spinel Earrings of Fending
65,Star Spinel Earrings of Slaying
65,Star Spinel Earrings of Aiming
65,Star Spinel Earrings of Casting
65,Star Spinel Earrings of Healing
65,Star Spinel Choker of Fending
65,Star Spinel Choker of Slaying
65,Star Spinel Choker of Aiming
65,Star Spinel Choker of Casting
65,Star Spinel Choker of Healing
66,Azurite
66,Durium Ingot
66,Gazelle Horn Needle
66,Azurite Bracelet of Fending
66,Azurite Bracelet of Slaying
66,Azurite Bracelet of Aiming
66,Azurite Bracelet of Casting
66,Azurite Bracelet of Healing
66,Azurite Ring of Fending
66,Azurite Ring of Slaying
66,Azurite Ring of Aiming
66,Azurite Ring of Casting
66,Azurite Ring of Healing
67,Durium Rod
67,Durium Foil
67,Dual-plated Durium Planisphere
67,Azurite Earrings of Fending
67,Azurite Earrings of Slaying
67,Azurite Earrings of Aiming
67,Azurite Earrings of Casting
67,Azurite Earrings of Healing
67,Azurite Choker of Fending
67,Azurite Choker of Slaying
67,Azurite Choker of Aiming
67,Azurite Choker of Casting
67,Azurite Choker of Healing
68,Imperial Jade
68,Palladium Nugget
68,Molybdenum Earring of Fending
68,Molybdenum Earring of Slaying
68,Molybdenum Earring of Aiming
68,Molybdenum Earring of Casting
68,Molybdenum Earring of Healing
68,Palladium Choker of Fending
68,Palladium Choker of Slaying
68,Palladium Choker of Aiming
68,Palladium Choker of Casting
68,Palladium Choker of Healing
68,Palladium Bracelet of Fending
68,Palladium Bracelet of Slaying
68,Palladium Bracelet of Aiming
68,Palladium Bracelet of Casting
68,Palladium Bracelet of Healing
68,Palladium Ring of Fending
68,Palladium Ring of Slaying
68,Palladium Ring of Aiming
68,Palladium Ring of Casting
68,Palladium Ring of Healing
69,Palladium Rod
69,Palladium Tuck
69,Palladium Planisphere
69,Palladium Needle
69,Imperial Jade Armillae of Fending
69,Imperial Jade Armillae of Slaying
69,Imperial Jade Armillae of Aiming
69,Imperial Jade Armillae of Casting
69,Imperial Jade Armillae of Healing
69,Imperial Jade Ring of Fending
69,Imperial Jade Ring of Slaying
69,Imperial Jade Ring of Aiming
69,Imperial Jade Ring of Casting
69,Imperial Jade Ring of Healing
70,Rhodonite
70,Imperial Jade Earrings of Fending
70,Imperial Jade Earrings of Slaying
70,Imperial Jade Earrings of Aiming
70,Imperial Jade Earrings of Casting
70,Imperial Jade Earrings of Healing
70,Imperial Jade Necklace of Fending
70,Imperial Jade Necklace of Slaying
70,Imperial Jade Necklace of Aiming
70,Imperial Jade Necklace of Casting
70,Imperial Jade Necklace of Healing
71,Hematite
71,Hard Mudstone Whetstone
71,Stonegold Nugget
71,Stonegold Degen
71,Stonegold Astrometer
71,Stonegold Needle
71,Stonegold Circlet of Maiming
71,Hematite Earrings of Fending
71,Hematite Earrings of Slaying
71,Hematite Earrings of Aiming
71,Hematite Earrings of Casting
71,Hematite Earrings of Healing
71,Hematite Choker of Fending
71,Hematite Choker of Slaying
71,Hematite Choker of Aiming
71,Hematite Choker of Casting
71,Hematite Choker of Healing
71,Islewolf Bracelet of Fending
71,Islewolf Bracelet of Slaying
71,Islewolf Bracelet of Aiming
71,Islewolf Bracelet of Casting
71,Islewolf Bracelet of Healing
71,Islewolf Ring of Fending
71,Islewolf Ring of Slaying
71,Islewolf Ring of Aiming
71,Islewolf Ring of Casting
71,Islewolf Ring of Healing
72,Diaspore
72,Stonegold Ingot
72,Diaspore Earrings of Fending
72,Diaspore Earrings of Slaying
72,Diaspore Earrings of Aiming
72,Diaspore Earrings of Casting
72,Diaspore Earrings of Healing
72,Diaspore Ring of Fending
72,Diaspore Ring of Slaying
72,Diaspore Ring of Aiming
72,Diaspore Ring of Casting
72,Diaspore Ring of Healing
73,Stonegold Rapier
73,Stonegold Orrery
73,Diaspore Choker of Fending
73,Diaspore Choker of Slaying
73,Diaspore Choker of Aiming
73,Diaspore Choker of Casting
73,Diaspore Choker of Healing
73,Diaspore Bracelet of Fending
73,Diaspore Bracelet of Slaying
73,Diaspore Bracelet of Aiming
73,Diaspore Bracelet of Casting
73,Diaspore Bracelet of Healing
74,Lazurite
74,Manasilver Nugget
74,Bluespirit Baghnakhs
74,Bluespirit Uchigatana
74,Bluespirit Daggers
74,Bluespirit Longbow
74,Bluespirit Glaives
74,Bluespirit Rod
74,Bluespirit Rapier
74,Bluespirit Star Globe
75,Manasilver Needle
75,Manasilver Ear Cuffs
75,Manasilver Choker
75,Manasilver Bracelets
75,Lazurite Ring of Fending
75,Lazurite Ring of Slaying
75,Lazurite Ring of Aiming
75,Lazurite Ring of Casting
75,Lazurite Ring of Healing
75,Manasilver Ring
76,Triplite
76,Tuff Whetstone
76,Titanbronze Nugget
76,Titanbronze Rapier
76,Titanbronze Star Globe
76,Triplite Earrings of Fending
76,Triplite Earrings of Slaying
76,Triplite Earrings of Aiming
76,Triplite Earrings of Casting
76,Triplite Earrings of Healing
76,Triplite Ring of Fending
76,Triplite Ring of Slaying
76,Triplite Ring of Aiming
76,Triplite Ring of Casting
76,Triplite Ring of Healing
77,Titanbronze Needle
77,Titanbronze Headgear of Fending
77,Titanbronze Headgear of Maiming
77,Triplite Choker of Fending
77,Triplite Choker of Slaying
77,Triplite Choker of Aiming
77,Triplite Choker of Casting
77,Triplite Choker of Healing
77,Triplite Bracelet of Fending
77,Triplite Bracelet of Slaying
77,Triplite Bracelet of Aiming
77,Triplite Bracelet of Casting
77,Triplite Bracelet of Healing
78,Petalite
78,Dwarven Mythril Nugget
78,Dwarven Mythril Rapier
78,Petalite Earrings of Fending
78,Petalite Earrings of Slaying
78,Petalite Earrings of Aiming
78,Petalite Earrings of Casting
78,Petalite Earrings of Healing
78,Petalite Ring of Fending
78,Petalite Ring of Slaying
78,Petalite Ring of Aiming
78,Petalite Ring of Casting
78,Petalite Ring of Healing
79,Petalite Choker of Fending
79,Petalite Choker of Slaying
79,Petalite Choker of Aiming
79,Petalite Choker of Casting
79,Petalite Choker of Healing
79,Petalite Bracelet of Fending
79,Petalite Bracelet of Slaying
79,Petalite Bracelet of Aiming
79,Petalite Bracelet of Casting
79,Petalite Bracelet of Healing
80,Onyx
80,Dwarven Mythril Needle
80,Dwarven Mythril Ear Cuffs
80,Dwarven Mythril Choker
80,Dwarven Mythril Bracelets
80,Dwarven Mythril Ring
50★★,Rose Gold Cog
50★★★,Fluorite Lens
50★★★,Calibrated Rose Gold Cog
50★★★,Ruby
50★★★,Diamond
50★★★,Emerald
50★★★,Topaz
50★★★,Iolite
50★★★,Sapphire
50★★★,Gold Ingot
50★★★,Platinum Nugget
50★★★,Furnace Ring
50★★★,Gold Spectacles
50★★★,Large Garden Pond
54,Celestine
50★★★★,Platinum Ingot
50★★★★,High Adjudicator's Staff
50★★★★,Mighty Thunderstone
50★★★★,Platinum Planisphere
50★★★★,Mighty Thunderdome
50★★★★,Platinum Circlet of Casting
50★★★★,Platinum Circlet of Healing
50★★★★,Platinum Earrings of Fending
50★★★★,Platinum Earrings of Slaying
50★★★★,Platinum Earrings of Aiming
50★★★★,Platinum Earrings of Casting
50★★★★,Platinum Earrings of Healing
50★★★★,Platinum Scarf of Fending
50★★★★,Platinum Scarf of Slaying
50★★★★,Platinum Scarf of Aiming
50★★★★,Platinum Scarf of Casting
50★★★★,Platinum Scarf of Healing
50★★★★,Platinum Bangles of Fending
50★★★★,Platinum Bangles of Slaying
50★★★★,Platinum Bangles of Aiming
50★★★★,Platinum Bangles of Casting
50★★★★,Platinum Bangles of Healing
50★★★★,Platinum Ring of Fending
50★★★★,Platinum Ring of Slaying
50★★★★,Platinum Ring of Aiming
50★★★★,Platinum Ring of Casting
50★★★★,Platinum Ring of Healing
59,Citrine Choker of Fending
59,Citrine Choker of Slaying
59,Citrine Choker of Aiming
59,Citrine Choker of Casting
59,Citrine Choker of Healing
60,Aurum Regis Staff
60,Aurum Regis Planisphere
60,Griffin Talon Needle
60,Aurum Regis Circlet of Healing
60,Chrysolite Earrings of Fending
60,Chrysolite Earrings of Slaying
60,Chrysolite Earrings of Aiming
60,Chrysolite Earrings of Casting
60,Chrysolite Earrings of Healing
60,Chrysolite Bracelet of Fending
60,Chrysolite Bracelet of Slaying
60,Chrysolite Bracelet of Aiming
60,Chrysolite Bracelet of Casting
60,Chrysolite Bracelet of Healing
60,Chrysolite Ring of Fending
60,Chrysolite Ring of Slaying
60,Chrysolite Ring of Aiming
60,Chrysolite Ring of Casting
60,Chrysolite Ring of Healing
60,Expanse Fountain
60,Star Sapphire Music Box
60,Star Ruby Music Box
60★,Moogle Miniature
60★,Boundless Expanse Fountain
60★★,Aurum Regis Ingot
60★★,Boltmaster's Needle
60★★,Forgemaster's Goggles
60★★,Gemmaster's Coronal
60★★,Cauldronmaster's Spectacles
60★★,Sky Pirate's Mask of Striking
60★★,Sky Pirate's Mask of Scouting
60★★,Aurum Regis Circlet of Casting
60★★,Sky Pirate's Cap of Casting
60★★,Aurum Regis Crown of Healing
60★★,Sky Pirate's Cap of Healing
60★★,Gemmaster's Chaplets
60★★,Aurum Regis Earrings of Crafting
60★★,Aurum Regis Earrings of Gathering
60★★,Tribunal Flooring
60★★,Faerie Chandelier
60★★,House Fortemps Chandelier
60★★,Sewing Needle
60★★,Endless Expanse Longpole
60★★,Dead Hive Longpole
60★★,Endless Expanse Rapier
60★★,Dead Hive Rapier
60★★,Endless Expanse Astrometer
60★★,Dead Hive Planisphere
60★★,Replica Allagan Circlet of Casting
60★★,Replica Allagan Circlet of Healing
60★★,Replica High Allagan Circlet of Fending
60★★,Replica High Allagan Circlet of Healing
60★★,Replica Dreadwyrm Coronet of Fending
60★★,Replica Dreadwyrm Circlet of Striking
60★★,Replica Dreadwyrm Circlet of Scouting
60★★,Dinosaur Skull
60★★,Dinosaur Skeleton
60★★,Dinosaur Tailbone
60★★,Living Arch
60★★,Table Orchestrion
60★★★,Eikon Iron Ingot
60★★★,Seeing Horde Handgonne
60★★★,Replica Allagan Scepter
60★★★,Staff of the Round
60★★★,Staff of the Fiend
60★★★,Seeing Horde Rod
60★★★,Pole of the Goddess
60★★★,Replica High Allagan Staff
60★★★,Replica Allagan Rod
60★★★,Rapier of the Round
60★★★,Rapier of the Fiend
60★★★,Seeing Horde Rapier
60★★★,Rapier of the Goddess
60★★★,Seeing Horde Cane
60★★★,Cane of the Goddess
60★★★,Replica Allagan Cane
60★★★,Replica High Allagan Crook
60★★★,Astrometer of the Round
60★★★,Star of the Fiend
60★★★,Seeing Horde Star Globe
60★★★,Star of the Goddess
60★★★,Replica Allagan Star Globe
60★★★,Replica High Allagan Star Globe
60★★★,Eikon Iron Earring of Fending
60★★★,Eikon Iron Earring of Slaying
60★★★,Eikon Iron Earring of Aiming
60★★★,Eikon Iron Earring of Casting
60★★★,Eikon Iron Earring of Healing
60★★★,Eikon Iron Ring of Fending
60★★★,Eikon Iron Ring of Slaying
60★★★,Eikon Iron Ring of Aiming
60★★★,Eikon Iron Ring of Casting
60★★★,Eikon Iron Ring of Healing
60★★★,Crystal Chandelier
60★★★,Diabolos Miniature
60★★★,Scathach Miniature
60★★★,Cloud Mythril Ingot
60★★★,Eikon Iron Needle
60★★★,Ironworks Earring of Crafting
60★★★,Ironworks Earring of Gathering
60★★★,Ironworks Ring of Crafting
60★★★,Ironworks Ring of Gathering
60★★★,Nidhogg Miniature
60★★★★,Scintillant Ingot
60★★★★,Scintillant Staff
60★★★★,Scintillant Planisphere
60★★★★,Sky Rat Mask of Fending
60★★★★,Sky Rat Mask of Maiming
60★★★★,Scintillant Circlet of Striking
60★★★★,Scintillant Circlet of Scouting
60★★★★,Scintillant Circlet of Aiming
60★★★★,Sky Rat Mask of Aiming
60★★★★,Sky Rat Mask of Casting
60★★★★,Sky Rat Mask of Healing
60★★★★,Scintillant Earring of Fending
60★★★★,Scintillant Earring of Slaying
60★★★★,Scintillant Earring of Aiming
60★★★★,Scintillant Earring of Casting
60★★★★,Scintillant Earring of Healing
60★★★★,Scintillant Ring of Fending
60★★★★,Scintillant Ring of Slaying
60★★★★,Scintillant Ring of Aiming
60★★★★,Scintillant Ring of Casting
60★★★★,Scintillant Ring of Healing
60★★★★,Sophic Barding
60★★★★,Sophia Miniature
70★,Blissful Barding
70★,Lakshmi Miniature
70★,Imitation Stained Crystal Ornament
70★★,Palladium Ingot
70★★,Palladium Staff
70★★,Palladium Rapier
70★★,Palladium Orrery
70★★,Ala Mhigan Needle
70★★,Palladium Circlet of Maiming
70★★,Palladium Circlet of Striking
70★★,Palladium Circlet of Scouting
70★★,Palladium Earring of Fending
70★★,Palladium Earring of Slaying
70★★,Palladium Earring of Aiming
70★★,Palladium Earring of Casting
70★★,Palladium Earring of Healing
70★★,Palladium Band of Fending
70★★,Palladium Band of Slaying
70★★,Palladium Band of Aiming
70★★,Palladium Band of Casting
70★★,Palladium Band of Healing
70★★,Imitation Stained Crystal Pane
70★★,Classic Chandelier
70★★,Odder Otter Andon Lamp
70★★,Carbuncle Chandelier
70★★,Odder Otter Andon Lamp
70★★,Carbuncle Bathtub
70★★,Washbasin
70★★,Eorzean Lantern
70★★,Odder Otter Lantern
70★★,Mellow Mog Lamp
70★★,Crimson Coral Object
70★★,Hannya Mask
70★★,Odder Otter Wall Lantern
70★★,Moogle Wall Chronometer
70★★★,Silvergrace Ingot
70★★★,Silvergrace Rod
70★★★,Silvergrace Rapier
70★★★,Silvergrace Planisphere
70★★★,Silvergrace Needle
70★★★,Silvergrace Halfmask of Striking
70★★★,Silvergrace Earring of Fending
70★★★,Silvergrace Earring of Slaying
70★★★,Silvergrace Earring of Aiming
70★★★,Silvergrace Earring of Casting
70★★★,Silvergrace Earring of Healing
70★★★,Silvergrace Earring of Crafting
70★★★,Silvergrace Earring of Gathering
70★★★,Silvergrace Ring of Fending
70★★★,Silvergrace Ring of Slaying
70★★★,Silvergrace Ring of Aiming
70★★★,Silvergrace Ring of Casting
70★★★,Silvergrace Ring of Healing
70★★★,Byakko Barding
70★★★★,Evergleam Ingot
