Level,Name
60★★★,Camphorwood Armillae of Aiming
60★★★,Camphorwood Armillae of Casting
60★★★,Camphorwood Armillae of Healing
60★★★,Oriental Wood Bridge
60★★★,Bread Rack
60★★★,Knightly Round Table
60★★★,Grade 3 Picture Frame
60★★★,Eikon Iron Grinding Wheel
60★★★,Camphorwood Spinning Wheel
60★★★,Luminous Fiber Fishing Rod
60★★★,Ironworks Necklace of Crafting
60★★★,Ironworks Necklace of Gathering
60★★★,Ironworks Armillae of Crafting
60★★★,Ironworks Armillae of Gathering
60★★★★,Teak Lumber
60★★★★,Heavy Metal Lance
60★★★★,Teak Composite Bow
60★★★★,Teak Cane
60★★★★,Teak Choker of Fending
60★★★★,Teak Choker of Slaying
60★★★★,Teak Choker of Aiming
60★★★★,Teak Choker of Casting
60★★★★,Teak Choker of Healing
60★★★★,Teak Bracelet of Fending
60★★★★,Teak Bracelet of Slaying
60★★★★,Teak Bracelet of Aiming
60★★★★,Teak Bracelet of Casting
60★★★★,Teak Bracelet of Healing
60★★★★,Hingan Cleaning Supplies
60★★★★,Tier 4 Aquarium
70★,Cryptomeria Lumber
70★,Fool's Portal
70★,Imitation Square Window
70★★,Torreya Lumber
70★★,Chromite Spear
70★★,Torreya Longbow
70★★,Torreya Cane
70★★,Ala Mhigan Fishing Rod
70★★,Torreya Choker of Fending
70★★,Torreya Choker of Slaying
70★★,Torreya Choker of Aiming
70★★,Torreya Choker of Casting
70★★,Torreya Choker of Healing
70★★,Torreya Bracelet of Fending
70★★,Torreya Bracelet of Slaying
70★★,Torreya Bracelet of Aiming
70★★,Torreya Bracelet of Casting
70★★,Torreya Bracelet of Healing
70★★,Hingan Hot Spring
70★★,Odder Otter Bench
70★★,Odder Otter Screen
70★★,Odder Otter Chair
70★★,Merry Mog Bed
70★★,Odder Otter Dining Table
70★★,Counter Cart
70★★,Mirific Mogshelf
70★★,Southern Kitchen
70★★,Kitchen Hanger
70★★,Mounted Cupboard
70★★★,Byakko Sideboard
70★★★,Black Willow Lumber
70★★★,Black Willow Spear
70★★★,Black Willow Greatbow
70★★★,Black Willow Cane
70★★★,Silvergrace Grinding Wheel
70★★★,Black Willow Spinning Wheel
70★★★,Black Willow Fishing Rod
70★★★,Yamashi Kasa
70★★★,Black Willow Necklace of Fending
70★★★,Black Willow Necklace of Slaying
70★★★,Black Willow Necklace of Aiming
70★★★,Black Willow Necklace of Casting
70★★★,Black Willow Necklace of Healing
70★★★,Black Willow Necklace of Crafting
70★★★,Black Willow Armillae of Fending
70★★★,Black Willow Armillae of Slaying
70★★★,Black Willow Armillae of Aiming
70★★★,Black Willow Armillae of Casting
70★★★,Black Willow Armillae of Healing
70★★★,Black Willow Armillae of Crafting
70★★★,Black Willow Ring of Crafting
70★★★★,Suzaku Wall Hanging
70★★★★,Urunday Lumber
70★★★★,Rakshasa Greatbow
70★★★★,Rakshasa Cane
70★★★★,Rakshasa Necklace of Fending
70★★★★,Rakshasa Necklace of Slaying
70★★★★,Rakshasa Necklace of Aiming
70★★★★,Rakshasa Necklace of Casting
70★★★★,Rakshasa Necklace of Healing
70★★★★,Rakshasa Bracelet of Fending
70★★★★,Rakshasa Bracelet of Slaying
70★★★★,Rakshasa Bracelet of Aiming
70★★★★,Rakshasa Bracelet of Casting
70★★★★,Rakshasa Bracelet of Healing
80★,Magicked Bed
80★★,Sandalwood Lumber
80★★,Skystrider
80★★,Gendawa
80★★,Catalyst
80★★,Clearpath
80★★,Facet Grinding Wheel
80★★,Facet Spinning Wheel
80★★,Facet Fishing Rod
15,Glamour Prism
50★★★,Beak of the Vortex
50★★★,Inferno Bow
50★★★,Spine of the Vortex
50★★★,Mischievous Moggle Mogbow
50★★★,Maleficent Moggle Mogstaff
50★★★,Inferno Cane
12,Firewood
13,Glade Classical Window
13,Stump Stool
14,Riviera Arched Window
14,Crofter's Wain
16,Glade Lancet Window
16,Oasis Oblong Window
16,Oasis Wooden Awning
17,Riviera Bay Window
18,Glade Cottage Wall (Wood)
19,Glade Pendant Lamp
19,Riviera Cottage Roof (Composite)
20,Laundry Pole
21,Glade Rounded Window
21,Riviera Cottage Wall (Wood)
22,Oasis Cottage Roof (Wood)
22,Oasis Cottage Wall (Wood)
23,Glade Cottage Wall (Composite)
24,Riviera Cottage Roof (Stone)
25,Walnut Interior Wall
26,Glade Lancet Door
26,Glade Thatch Chimney
26,Riviera Flooring
26,Glade Flooring
26,Oasis Flooring
27,Oasis Crowned Door
28,Riviera Wooden Awning
28,Walnut Table
30,Arbor Interior Wall
30,Stepladder
30,Standing Signboard
31,Riviera Interior Wall
31,Glade Interior Wall
31,Retainer Cartonnier
32,Riviera Wooden Door
32,Glade Arched Door
32,Deluxe Glade Pendant Lamp
33,Oasis Wooden Wall
34,Glade Lamppost
35,Dried Well
35,Riviera House Roof (Composite)
35,Glade House Wall (Wood)
38,Riviera House Wall (Wood)
39,Oasis House Roof (Wood)
39,Oasis House Wall (Wood)
40,Glade House Wall (Composite)
41,Riviera House Roof (Stone)
45,Black-and-white Interior Wall
45,Lattice Planter
46,Riviera Garden Table Set
47,Glade Chandelier
50,Glade Roundpole Fence
50★,Riviera Mansion Roof (Composite)
50★,Riviera Mansion Roof (Stone)
50★,Oasis Mansion Roof (Wood)
50★,Riviera Mansion Wall (Wood)
50★,Glade Mansion Wall (Wood)
50★,Glade Mansion Wall (Composite)
50★,Oasis Mansion Wall (Wood)
50★★,Straight Stepping Stumps
50★★,Cob Inner Wall
50★★,Manor Flooring
50★★,Curved Stepping Stumps
50★★★,Glade Path Light
50★★★,Carbuncle Garden Table
50★★★,Alps Striking Dummy
50★★★,Oriental Striking Dummy
61,Hingan Oblong Window
61,Hingan Mozuko Door
61,Hingan Watchtower (Mokuzo)
61,Hingan Cottage Wall (Mokuzo)
61,Hingan Cottage Wall (Nanpu)
62,Dodo Message Book Stand
63,Hingan Nanpu Door
63,Hingan Placard (Mokuzo)
63,Hingan Hanging Andon Lamp
66,Hingan Lancet Window
66,Hingan Kura-Zukuri Door
66,Hingan House Wall (Mokuzo)
66,Hingan House Wall (Nanpu)
66,Hingan Napu Fence
68,Hingan Placard (Nanpu)
68,Hingan Flooring
68,Hingan Hangin Toro Lamp
68,Hingan Mansion Wall (Mokuzo)
68,Hingan Mansion Wall (Nanpu)
70,Eastern Teahouse Bench
78,Wooden Deck
12,Glade Round Table
14,Glade Chair
15,Glade Drawer Table
18,Lalafellin Step Stool
18,Oriental Round Table
19,Glade Cupboard
20,Riviera Half Partition
20,Ash Cabinet
21,Riviera Partition
22,Glade Lantern
23,Glade Cartonnier
25,Funguar Chair
25,Oasis Cupboard
26,Walnut Dining Table
27,Manor Highback Chair
27,Shipping Crate
28,Manor Wardrobe
28,Riviera Cupboard
28,Manor Cupboard
28,Manor Bookshelf
29,Manor Table
30,Manor Music Stand
30,Manor Music Stool
30,Display Stand
30,Glade Wardrobe
30,Walnut Cartonnier
31,Oasis Chair
31,Glade Partition
32,Riviera Stall
32,Small Imitation Window
32,Tree Slice Tower
32,Wooden Showcase
33,Hanging Planter Shelf
33,Oasis Wardrobe
33,Glade Sideboard
33,Mounted Box Shelf
34,Glade Stall
34,Easel
35,Wine Barrel
35,Glade Half Partition
37,Glade Table
38,Glade Desk
39,Wooden Handrail
40,Oasis Half Partition
40,Grade 1 Picture Frame
40,Glade Pillar
40,Mahogany Partition Door
41,Oasis Stall
41,Oasis Desk
42,Mahogany Bunk Bed
43,Model Star Globe
43,Mounted Plate Rack
43,Royal Partition
44,Riviera Stool
44,Glade Bookshelf
45,Knight Captain's Chair
45,Glade Stool
45,Wooden Loft
45,Wooden Steps
45,Wooden Beam
45,Oasis Bookshelf
45,Mounted Bookshelf
46,Oasis Stool
46,Riviera Wall Shelf
46,Corner Counter
47,Oasis Table
49,Glade Floor Lamp
49,Deluxe Manor Fireplace
50,Tier 1 Aquarium
50,Glade Bathtub
50★,Tonberry Bookshelf
50★,Chocobo Pillar
50★,Tonberry Screen
50★,Looming Tonberry Screen
50★,Kotatsu Table
50★,Merchant's Shelf
50★,Riviera Open-shelf Bookcase
50★,Glade Open-shelf Bookcase
50★,Oasis Open-shelf Bookcase
50★★,Yarn Basket
50★★,Hand Basket
50★★,Oriental Bathtub
50★★,Open Hearth
50★★,Manor Counter
50★★★,Carbuncle Chair
50★★★,Dragon Piece
50★★★,Wyvern Piece
50★★★,Vigil Piece
50★★★,Temple Knight Piece
50★★★,Dragoon Piece
50★★★,Carbuncle Wardrobe
50★★★,Longcase Chronometer
50★★★,Manor Harpsichord
50★★★,Manor Timpani
50★★★,Manor Cello
50★★★,Manor Harp
50★★★,Woodworking Bench
50★★★,Goldsmithing Bench
50★★★,Leatherworking Bench
50★★★,Clothcraft Loom
50★★★,Eorzean Map Table
50★★★,Carbuncle Desk
50★★★,Oriental Altar
50★★★★,Armoire
50★★★★,Riviera Canopy Bed
50★★★★,Glade Canopy Bed
50★★★★,Oasis Canopy Bed
50★★★★,Guildleve Counter
50★★★★,Order of Nald'thal Lectern
51,Imitation Shuttered Window
51,Round Banquet Table
52,Cask Rack
54,War Chest
55,Hat Stand
55,Alpine Chair
55,Alpine Round Table
55,Toy Box
55,Grade 2 Picture Frame
55,Steppe Kitchen
57,Royal Plotting Table
58,Tier 2 Aquarium
59,Paissa Floor Lamp
61,Hingan Chochin Lantern
61,Hingan Bookshelf
62,Message Book Stand
63,Oriental Pipe Box
63,Hingan Bed
65,Oriental Dressing Case
66,Hingan Cupboard
66,Hingan Fire Pit
68,Doman Partition
68,Hingan Open-shelf Bookcase
69,Paper Partition
69,Bamboo Planter
74,Imitation Long Window
78,Lakeland Chair
78,Lakeland Table
50★,Wolf Guisarme
50★,Wolf Bow
50★,Wolf Cane
63,Lavish Dressing Case
65,Stylish Pipe Box
68,Ornate Partition
70,Teahouse Bench
70,Canvas Repair Materials
73,Upholstery Repair Materials
75,Amaro Barding Repair Materials
75,Workshop Sign
78,Lute Repair Materials
80,Lute Modification Component
20,Skybuilders' Plywood
40,Skybuilders' Wain
60,Skybuilders' Barrel
70,Skybuilders' Pedestal
80,Skybuilders' Bed
