Level,Name
43,Boarskin Jerkin
43,Boarskin Ringbands of Tremors
43,Boarskin Ringbands of Frost
43,Boarskin Ringbands of Gales
43,Boarskin Ringbands of Tides
43,Boarskin Ringbands of Flames
43,Boarskin Ringbands of Storms
43,Fingerless Raptorskin Gloves
43,Raptorskin Satchel Belt
43,Raptorskin Choker
43,Silver Tricorne
44,Peisteskin Cesti
44,Raptorskin Harness
44,Fingerless Raptorskin Gloves of Gathering
44,Raptorskin Smithy's Gloves
44,Raptorskin Artisan's Belt
44,Peisteskin Belt
44,Raptorskin Subligar
44,Raptorskin Breeches
45,Raptorskin Pot Helm
45,Raptorskin Armguards
45,Raptorskin Gloves
45,Raptorskin Survival Belt
45,Raptorskin Merchant's Purse
45,Raptorskin Culottes
45,Raptorskin Workboots
45,Raptorskin Moccasins
45,Raptorskin Shoes
45,Raptorskin Wristbands
45,Raptorskin Wristbands of Gathering
46,Raptorskin Brais
46,Raptorskin Skirt
46,Raptorskin Thighboots
46,Raptorskin Crakows
47,Dodore Leather
47,Raptorskin Jerkin
47,Hunting Moccasins
47,Dodore Doublet
48,Oxblood Targe
48,Raptorskin Ring
49,Raptorskin Jacket
49,Raptorskin Shirt
49,Raptorskin Voyager's Belt
49,Raptorskin Leg Guards
49,Raptorskin Boots
50★,Hippogryph Leather
50★,Coeurl Fur
50★,Wildling's Cesti
50★,Imperial Operative Tricorne
50★,Militia Harness
50★,Glacial Coat
50★,Uraeus Body Armor
50★,Gryphonskin Breastguard
50★,Uraeus Coat
50★,Militia Ringbands
50★,Punching Gloves
50★,Militia Belt
50★,Militia Subligar
50★,Uraeus Breeches
50★,Gryphonskin Pantalettes
50★,Uraeus Skirt
50★,Militia Caligae
50★,Militia Duckbills
50★,Glacial Boots
50★,Sailor Deck Shoes
50★,Dodore Boots
50★,Moonfire Caligae
50★,Moonfire Sandals
50★,Militia Choker
50★,Hamlet Puller's Hat
50★,Leatherworker's Hat
50★,Blacksmith's Apron
50★,Leatherworker's Shirt
50★,Miner's Shirt
50★,Botanist's Doublet
50★,Fisher's Shirt
50★,Carpenter's Gloves
50★,Blacksmith's Gloves
50★,Armorer's Gloves
50★,Goldsmith's Gloves
50★,Leatherworker's Gloves
50★,Weaver's Gloves
50★,Miner's Gloves
50★,Fisher's Gloves
50★,Carpenter's Slops
50★,Miner's Slops
50★,Carpenter's Workboots
50★,Armorer's Workboots
50★,Goldsmith's Boots
50★,Leatherworker's Workboots
50★,Weaver's Thighboots
50★,Alchemist's Thighboots
50★,Culinarian's Gaiters
50★,Miner's Workboots
50★,Botanist's Workboots
50★,Fisher's Wading Boots
50★★,Hard Hippogryph Leather
50★★,Gryphonskin Knee Pads
50★★,Gryphonskin Elbow Pads
50★★,Gryphonskin Shin Guards
50★★,Gryphonskin Shoulder Guards
50★★,Gryphonskin Hat
50★★,Gryphonskin Bandana
50★★,Gryphonskin Jerkin
50★★,Gryphonskin Tunic
50★★,Gryphonskin Gloves
50★★,Gryphonskin Bracers
50★★,Gryphonskin Belt
50★★,Gryphonskin Voyager's Belt
50★★,Gryphonskin Kecks
50★★,Gryphonskin Trousers
50★★,Gryphonskin Thighboots
50★★,Gryphonskin Moccasins
50★★,Gryphonskin Choker
50★★,Gryphonskin Wristbands
50★★,Gryphonskin Ring
50★★★,Levin Barding
50★★★★,Ice Barding
51,Archaeornis Leather
51,Archaeoskin Gloves of Striking
51,Archaeoskin Gloves of Aiming
51,Archaeoskin Gloves of Casting
51,Archaeoskin Gloves of Healing
51,Archaeoskin Belt of Striking
51,Archaeoskin Cloche
51,Archaeoskin Gloves of Crafting
51,Archaeoskin Gloves of Gathering
51,Archaeoskin Breeches of Fending
51,Archaeoskin Breeches of Maiming
51,Archaeoskin Boots of Striking
51,Archaeoskin Boots of Scouting
51,Archaeoskin Shoes of Aiming
51,Archaeoskin Shoes of Casting
51,Archaeoskin Shoes of Healing
51,Archaeoskin Boots
51,Archaeoskin Halfboots
52,Wyvern Leather
52,Archaeoskin Jackcoat of Crafting
52,Archaeoskin Jackcoat of Gathering
52,Wyvernskin Gloves of Fending
52,Wyvernskin Gloves of Maiming
52,Wyvernskin Gloves of Striking
52,Wyvernskin Cuffs of Scouting
52,Wyvernskin Cuffs of Aiming
52,Wyvernskin Gloves of Casting
52,Wyvernskin Gloves of Healing
52,Wyvernskin Belt of Fending
52,Wyvernskin Belt of Maiming
52,Wyvernskin Belt of Striking
52,Wyvernskin Belt of Scouting
52,Wyvernskin Belt of Aiming
52,Wyvernskin Belt of Casting
52,Wyvernskin Belt of Healing
52,Archaeoskin Breeches of Crafting
52,Archaeoskin Breeches of Gathering
52,Archaeoskin Jackboots of Crafting
52,Archaeoskin Jackboots of Gathering
53,Wyvernskin Mane of Fending
53,Wyvernskin Pot Helm of Maiming
53,Wyvernskin Eyepatch of Striking
53,Wyvernskin Mask of Casting
53,Wyvernskin Boots of Fending
53,Wyvernskin Boots of Maiming
53,Wyvernskin Boots of Striking
53,Wyvernskin Boots of Scouting
53,Wyvernskin Boots of Aiming
53,Wyvernskin Boots of Casting
53,Wyvernskin Boots of Healing
53,Wyvernskin Workboots
53,Wyvernskin Wristbands
53,Wyvernskin Ring
54,Dhalmel Leather
54,Wyvernskin Jerkin
54,Dhalmelskin Armguards of Striking
54,Dhalmelskin Armguards of Scouting
54,Dhalmelskin Armguards of Aiming
54,Dhalmelskin Belt of Striking
54,Dhalmelskin Belt of Scouting
54,Dhalmelskin Belt of Aiming
54,Dhalmelskin Belt of Casting
54,Dhalmelskin Belt of Healing
54,Wyvernskin Field Belt
54,Wyvernskin Culottes
54,Wyvernskin Choker
55,Dhalmelskin Bush Hat
55,Dhalmelskin Jacket of Striking
55,Dhalmelskin Jacket of Scouting
55,Dhalmelskin Jacket of Aiming
55,Dhalmelskin Coat
55,Dhalmelskin Halfgloves of Crafting
55,Dhalmelskin Gloves
55,Dark Dhalmelskin Gloves
55,Dhalmelskin Breeches of Fending
55,Dhalmelskin Breeches of Maiming
55,Dhalmelskin Leggings of Striking
55,Dhalmelskin Leggings of Scouting
55,Dhalmelskin Leggings of Aiming
55,Dhalmelskin Crakows of Casting
55,Dhalmelskin Crakows of Healing
55,Dhalmelskin Moccasins
55,Dhalmelskin Thighboots
55,Fur-lined Dhalmelskin Boots
56,Dragon Leather
56,Dhalmelskin Vest
56,Dragonskin Gloves of Aiming
56,Dragonskin Gloves of Casting
56,Dragonskin Gloves of Healing
56,Dragonskin Belt of Maiming
56,Dragonskin Belt of Striking
56,Dragonskin Belt of Scouting
56,Dragonskin Bottoms
56,Dhalmelskin Shoes
56,Dhalmelskin Fringe Boots
56,Dragonskin Boots
57,Dragonskin Breeches of Fending
57,Dragonskin Breeches of Maiming
57,Dragonskin Breeches of Striking
57,Dragonskin Breeches of Scouting
57,Dragonskin Boots of Aiming
57,Dragonskin Boots of Casting
57,Dragonskin Boots of Healing
57,Dragonskin Ring
58,Amphiptere Leather
58,Serpentskin Hat of Casting
58,Serpentskin Armguards of Striking
58,Serpentskin Armguards of Scouting
58,Serpentskin Armguards of Aiming
58,Serpentskin Dress Gloves of Casting
58,Serpentskin Ringbelt of Striking
58,Serpentskin Ringbelt of Scouting
58,Serpentskin Ringbelt of Aiming
58,Dragonskin Belt of Crafting
58,Dragonskin Belt of Gathering
58,Dragonskin Choker
58,Dragonskin Wristbands
59,Serpentskin Boots of Striking
59,Serpentskin Boots of Scouting
59,Serpentskin Boots of Aiming
59,Serpentskin Thighboots of Casting
59,Serpentskin Thighboots of Healing
61,Gagana Leather
61,Gaganaskin Hat of Aiming
61,Gaganaskin Gloves of Aiming
61,Gaganaskin Belt of Fending
61,Gaganaskin Belt of Maiming
61,Gaganaskin Belt of Striking
61,Gaganaskin Belt of Scouting
61,Gaganaskin Belt of Aiming
61,Gaganaskin Belt of Casting
61,Gaganaskin Belt of Healing
61,Gaganaskin Bush Hat
61,Gaganaskin Jacket of Aiming
61,Gaganaskin Vest
61,Gaganaskin Halfgloves
61,Gaganaskin Gloves
61,Gaganaskin Hose of Fending
61,Gaganaskin Hose of Maiming
61,Gaganaskin Chaps of Aiming
61,Gaganaskin Leg Guards of Fending
61,Gaganaskin Leg Guards of Maiming
61,Gaganaskin Sandals of Striking
61,Gaganaskin Sandals of Scouting
61,Gaganaskin Boots of Aiming
61,Gaganaskin Sandals of Casting
61,Gaganaskin Sandals of Healing
61,Gaganaskin Shoes
61,Gaganaskin Fringe Boots
62,Gyuki Leather
62,Gyuki Leather Pot Helm
62,Gyuki Leather Halfgloves of Striking
62,Gyuki Leather Halfgloves of Scouting
62,Gyuki Leather Gloves of Aiming
62,Gyuki Leather Dress Gloves
62,Gyuki Leather Twinbelt of Striking
62,Gyuki Leather Twinbelt of Scouting
62,Gyuki Leather Twinbelt of Aiming
62,Gaganaskin Belt of Gathering
62,Gyuki Leather Trousers of Fending
62,Gyuki Leather Trousers of Maiming
63,Gyuki Leather Hat
63,Gyuki Leather Jacket
63,Gyuki Leather Gloves of Crafting
63,Gyuki Leather Gloves of Gathering
63,Gyuki Leather Chaps
63,Gyuki Leather Highboots of Striking
63,Gyuki Leather Highboots of Scouting
63,Gyuki Leather Boots of Aiming
63,Gyuki Leather Pattens
63,Gyuki Leather Boots of Healing
63,Gyuki Leather Shoes
63,Gyuki Leather Boots of Gathering
63,Gyuki Leather Earrings
63,Gyuki Leather Choker
63,Gyuki Leather Wristband
63,Gyuki Leather Ring
64,Tiger Leather
64,Tigerskin Wristgloves of Striking
64,Tigerskin Gloves of Scouting
64,Tigerskin Gloves of Aiming
64,Tigerskin Armguards of Casting
64,Tigerskin Armguards of Healing
64,Tigerskin Ringbelt of Striking
64,Tigerskin Ringbelt of Scouting
64,Tigerskin Ringbelt of Aiming
65,Star Spinel Tricorne of Striking
65,Tigerskin Tricorne of Scouting
65,Tigerskin Tricorne of Aiming
65,Tigerskin Cap of Gathering
65,Tigerskin Fingerless Gloves of Gathering
65,Tigerskin Thighboots of Striking
65,Tigerskin Thighboots of Scouting
65,Tigerskin Thighboots of Aiming
65,Tigerskin Jackboots of Casting
65,Tigerskin Jackboots of Healing
65,Tigerskin Boots of Crafting
65,Tigerskin Boots of Gathering
66,Marid Leather
66,Marid Leather Hood of Striking
66,Marid Leather Hood of Scouting
66,Marid Leather Gloves of Aiming
66,Marid Leather Gloves of Casting
66,Marid Leather Gloves of Healing
66,Marid Leather Belt of Fending
66,Marid Leather Belt of Maiming
66,Marid Leather Corset of Aiming
66,Marid Leather Corset of Casting
66,Marid Leather Corset of Healing
66,Tigerskin Belt of Gathering
66,Marid Leather Boots of Aiming
66,Marid Leather Boots of Casting
66,Marid Leather Boots of Healing
67,Marid Leather Coat of Striking
67,Marid Leather Coat of Scouting
67,Marid Leather Bolero of Crafting
67,Marid Leather Bolero of Gathering
67,Marid Leather Gloves of Crafting
67,Marid Leather Gloves of Gathering
67,Marid Leather Breeches of Fending
67,Marid Leather Breeches of Maiming
67,Marid Leather Breeches of Striking
67,Marid Leather Breeches of Scouting
67,Marid Leather Babouches of Crafting
67,Marid Leather Babouches of Gathering
67,Marid Leather Earrings
67,Marid Leather Choker
67,Marid Leather Wristband
67,Marid Leather Ring
68,Gazelle Leather
68,Gazelleskin Bracers of Fending
68,Gazelleskin Bracers of Healing
68,Gazelleskin Twinbelt of Striking
68,Gazelleskin Twinbelt of Scouting
68,Gazelleskin Twinbelt of Aiming
68,Gazelleskin Open-toe Boots of Maiming
68,Gazelleskin Open-toe Boots of Striking
68,Gazelleskin Open-toe Boots of Scouting
68,Gazelleskin Boots of Aiming
68,Gazelleskin Boots of Casting
68,Gazelleskin Boots of Healing
69,Gazelleskin Coat of Fending
69,Gazelleskin Corselet of Maiming
69,Gazelleskin Corselet of Striking
69,Gazelleskin Corselet of Scouting
69,Gazelleskin Coat of Healing
69,Gazelleskin Armguards of Aiming
69,Gazelleskin Armguards of Casting
69,Gazelleskin Brais of Maiming
69,Gazelleskin Brais of Striking
69,Gazelleskin Brais of Scouting
70,Gazelleskin Gloves of Crafting
70,Gazelleskin Ringbelt of Striking
70,Gazelleskin Ringbelt of Scouting
70,Gazelleskin Ringbelt of Aiming
70,Gazelleskin Belt of Gathering
70,Gazelleskin Shoes
70,Fur-lined Gazelleskin Boots
70,Gazelleskin Earrings
70,Gazelleskin Choker
70,Gazelleskin Wristband
70,Gazelleskin Ring
71,Smilodon Leather
71,Smilodonskin Gloves of Maiming
71,Smilodonskin Gloves of Scouting
71,Smilodonskin Armguards of Casting
71,Smilodonskin Armguards of Healing
71,Smilodonskin Gloves of Crafting
71,Smilodonskin Gloves of Gathering
71,Smilodonskin Tool Belt
71,Smilodonskin Survival Belt
71,Smilodonskin Trousers of Fending
71,Smilodonskin Trousers of Maiming
71,Smilodonskin Leggings of Maiming
71,Smilodonskin Open-toed Boots of Striking
71,Smilodonskin Boots of Scouting
71,Smilodonskin Open-toed Boots of Aiming
71,Smilodonskin Boots of Casting
71,Smilodonskin Boots of Healing
71,Smilodonskin Shoes of Crafting
71,Smilodonskin Shoes of Gathering
71,Smilodonskin Earrings
71,Smilodonskin Choker
71,Smilodonskin Wristband
71,Smilodonskin Ring
72,Green Glider Leather
72,Gliderskin Gloves of Striking
72,Gliderskin Gloves of Scouting
72,Gliderskin Gloves of Aiming
72,Gliderskin Thighboots of Striking
72,Gliderskin Thighboots of Scouting
72,Gliderskin Boots of Aiming
73,Gliderskin Gloves of Casting
73,Gliderskin Gloves of Healing
73,Gliderskin Breeches of Fending
73,Gliderskin Breeches of Maiming
73,Gliderskin Thighboots of Fending
73,Gliderskin Boots of Casting
73,Gliderskin Boots of Healing
74,Atrociraptor Leather
74,Atrociraptorskin Headgear of Scouting
74,Atrociraptorskin Headgear of Aiming
74,Atrociraptorskin Cap of Gathering
74,Atrociraptorskin Vest of Gathering
74,Atrociraptorskin Armguard of Scouting
74,Atrociraptorskin Armguard of Aiming
74,Atrociraptorskin Bracers of Casting
74,Atrociraptorskin Armguards of Healing
74,Atrociraptorskin Gloves of Gathering
74,Atrociraptorskin Thighboots of Striking
74,Atrociraptorskin Leg Guards of Scouting
74,Atrociraptorskin Leg Guards of Aiming
74,Atrociraptorskin Boots of Healing
74,Atrociraptorskin Boots of Crafting
74,Atrociraptorskin Boots of Gathering
74,Atrociraptorskin Amulet of Fending
74,Atrociraptorskin Amulet of Slaying
74,Atrociraptorskin Amulet of Aiming
74,Atrociraptorskin Amulet of Casting
74,Atrociraptorskin Amulet of Healing
75,Atrociraptorskin Corselet of Scouting
75,Atrociraptorskin Corselet of Aiming
75,Atrociraptorskin Coat of Casting
75,Atrociraptorskin Survival Belt
75,Atrociraptorskin Breeches of Fending
75,Atrociraptorskin Breeches of Maiming
75,Atrociraptorskin Necklace of Fending
75,Atrociraptorskin Necklace of Slaying
75,Atrociraptorskin Necklace of Aiming
75,Atrociraptorskin Necklace of Casting
75,Atrociraptorskin Necklace of Healing
76,Zonure Leather
76,Zonureskin Fingerless Gloves of Striking
76,Zonureskin Fingerless Gloves of Scouting
76,Zonureskin Fingerless Gloves of Aiming
76,Zonureskin Fingerless Gloves of Casting
76,Zonureskin Fingerless Gloves of Healing
76,Zonureskin Caligae of Striking
76,Zonureskin Caligae of Scouting
76,Zonureskin Sandals of Aiming
76,Zonureskin Sandals of Casting
76,Zonureskin Caligae of Healing
77,Zonureskin Coat of Fending
77,Zonureskin Coat of Maiming
77,Zonureskin Jacket of Crafting
77,Zonureskin Robe of Gathering
77,Zonureskin Fingerless Gloves of Fending
77,Zonureskin Fingerless Gloves of Maiming
77,Zonureskin Gloves of Crafting
77,Zonureskin Gloves of Gathering
77,Zonureskin Caligae of Fending
77,Zonureskin Caligae of Maiming
77,Zonureskin Shoes of Crafting
77,Zonureskin Shoes of Gathering
78,Sea Swallow Leather
78,Swallowskin Jacket of Scouting
78,Swallowskin Robe of Aiming
78,Swallowskin Gloves of Fending
78,Swallowskin Gloves of Maiming
78,Swallowskin Gloves of Striking
78,Swallowskin Gloves of Scouting
78,Swallowskin Gloves of Aiming
78,Swallowskin Shoes of Striking
79,Swallowskin Robe of Casting
79,Swallowskin Robe of Healing
79,Swallowskin Gloves of Casting
79,Swallowskin Gloves of Healing
79,Swallowskin Tool Belt
79,Swallowskin Survival Belt
79,Swallowskin Shoes of Casting
79,Swallowskin Shoes of Healing
80,Swallowskin Coat
80,Swallowskin Fingerless Gloves
80,Swallowskin Gloves
80,Swallowskin Shoes
80,Swallowskin Boots
50★★,Gryphonskin Strap
50★★★,Patent Leather
50★★★,Water-hardened Hippogryph Strap
50★★★,Saurian Leather
50★★★,Perfect Vellum
50★★★,Saurian Bandana of Striking
50★★★,Saurian Shirt of Striking
50★★★,Saurian Tabard of Aiming
50★★★,Saurian Gloves of Striking
50★★★,Saurian Gloves of Aiming
50★★★,Saurian Gloves of Casting
50★★★,Saurian Gloves of Healing
50★★★,New World Armlets
50★★★,Saurian Belt of Striking
50★★★,Saurian Belt of Aiming
50★★★,Saurian Belt of Casting
50★★★,Saurian Belt of Healing
50★★★,Saurian Trousers
50★★★,Saurian Boots of Striking
50★★★,Saurian Boots of Aiming
50★★★,Saurian Crakows of Casting
50★★★,Saurian Boots of Healing
50★★★,New World Moccasins
55,High Allagan Chimera Leather
50★★★★,Kirimu Leather
50★★★★,Kirimu Tricorne
50★★★★,Kirimu Coat
50★★★★,Kirimu Bracers
50★★★★,Kirimu Gloves of Casting
50★★★★,Kirimu Gloves of Healing
50★★★★,Artisan's Mitts
50★★★★,Forager's Wristguards
50★★★★,Kirimu Belt of Maiming
50★★★★,Kirimu Belt of Striking
50★★★★,Kirimu Belt of Scouting
50★★★★,Kirimu Belt of Casting
50★★★★,Kirimu Belt of Healing
50★★★★,Kirimu Breeches of Fending
50★★★★,Kirimu Breeches of Maiming
50★★★★,Kirimu Brais
50★★★★,Kirimu Sandals of Striking
50★★★★,Kirimu Sandals of Scouting
50★★★★,Kirimu Boots of Aiming
50★★★★,Kirimu Boots of Casting
50★★★★,Kirimu Boots of Healing
50★★★★,Forager's Shoes
55,Company Hat
59,Serpentskin Armguards of Maiming
59,Serpentskin Bracers of Striking
59,Serpentskin Bracers of Scouting
59,Serpentskin Bracers of Aiming
59,Serpentskin Gloves of Casting
59,Serpentskin Gloves of Healing
59,Serpentskin Halfgloves of Crafting
59,Serpentskin Gloves
59,Serpentskin Voyager's Belt of Maiming
59,Serpentskin Hunting Belt of Striking
59,Serpentskin Hunting Belt of Scouting
59,Serpentskin Satchel Belt of Healing
60,Serpentskin Helm of Maiming
60,Serpentskin Bush Hat
60,Survival Hat
60,Serpentskin Vest
60,Serpentskin Hose of Maiming
60,Serpentskin Brais of Striking
60,Serpentskin Brais of Scouting
60,Serpentskin Brais of Aiming
60,Serpentskin Tights of Casting
60,Serpentskin Thighboots of Striking
60,Serpentskin Thighboots of Scouting
60,Serpentskin Thighboots of Aiming
60,Serpentskin Bootlets of Casting
60,Serpentskin Shoes
60,Serpentskin Fringe Boots
60,Survival Boots
60★,Pterodactyl Leather
60★,High House Cloche
60★,Chivalric Coat of Striking
60★,Chivalric Coat of Scouting
60★,Chivalric Battledress of Aiming
60★,Thavnairian Bolero
60★,Thavnairian Gloves
60★,Dinosaur Leather Gloves
60★,Thavnairian Tights
60★,Falconer's Bottoms
60★,Thavnairian Babouches
60★,Thavnairian Sandals
60★,High House Boots
60★,High House Halfboots
60★,Falconer's Boots
60★,Dinosaur Leather Shoes
60★,Fur-lined Saurian Boots
60★,Pteroskin Shoes
60★,Pterodactyl Strap
60★,Leather Bags
60★,Cozy Leather Shoes
60★,Bearskin Rug
60★★,Griffin Leather
60★★,Hidemaster's Cap
60★★,Griffin Leather Tricorne of Striking
60★★,Griffin Leather Tricorne of Scouting
60★★,Griffin Leather Blinder of Aiming
60★★,Sky Pirate's Beret of Aiming
60★★,Hammermaster's Waist Apron
60★★,Hidemaster's Apron
60★★,Griffin Leather Coat of Striking
60★★,Sky Pirate's Jacket of Striking
60★★,Griffin Leather Coat of Scouting
60★★,Sky Pirate's Jacket of Scouting
60★★,Griffin Leather Longcoat of Aiming
60★★,Millmaster's Gloves
60★★,Forgemaster's Gloves
60★★,Hammermaster's Work Gloves
60★★,Hidemaster's Gloves
60★★,Boltmaster's Gloves
60★★,Galleymaster's Gloves
60★★,Griffin Leather Bracers of Striking
60★★,Sky Pirate's Gloves of Striking
60★★,Griffin Leather Bracers of Scouting
60★★,Sky Pirate's Gloves of Scouting
60★★,Griffin Leather Gloves of Aiming
60★★,Sky Pirate's Gloves of Aiming
60★★,Sky Pirate's Gloves of Casting
60★★,Sky Pirate's Gloves of Healing
60★★,Griffin Leather Cuffs
60★★,Griffin Leather Twinbelt of Fending
60★★,Griffin Leather Twinbelt of Maiming
60★★,Griffin Leather Corset of Casting
60★★,Griffin Leather Corset of Healing
60★★,Griffin Leather Tool Belt
60★★,Griffin Leather Survival Belt
60★★,Griffin Leather Skirt of Fending
60★★,Griffin Leather Skirt of Maiming
60★★,Griffin Leather Brais of Striking
60★★,Griffin Leather Brais of Scouting
60★★,Millmaster's Workboots
60★★,Forgemaster's Sandals
60★★,Hammermaster's Workboots
60★★,Gemmaster's Sandals
60★★,Hidemaster's Workboots
60★★,Boltmaster's Top Boots
60★★,Cauldronmaster's Jackboots
60★★,Galleymaster's Top Boots
60★★,Sky Pirate's Boots of Fending
60★★,Sky Pirate's Boots of Maiming
60★★,Griffin Leather Boots of Striking
60★★,Sky Pirate's Boots of Striking
60★★,Griffin Leather Boots of Scouting
60★★,Sky Pirate's Boots of Scouting
60★★,Griffin Leather Thighboots of Aiming
60★★,Sky Pirate's Boots of Aiming
60★★,Griffin Leather Boots of Casting
60★★,Sky Pirate's Shoes of Casting
60★★,Griffin Leather Boots of Healing
60★★,Sky Pirate's Shoes of Healing
60★★,Griffin Leather Choker
60★★,Griffin Leather Wristbands
60★★,Griffin Leather Ring
60★★,Griffin Leather Strap
60★★,Carbonweave Cap of Gathering
60★★,Replica High Allagan Mask of Aiming
60★★,Replica High Allagan Mask of Casting
60★★,Replica Dreadwyrm Chapeau of Aiming
60★★,Replica Dreadwyrm Petasos of Casting
60★★,Carbonweave Vest of Gathering
60★★,Replica Dreadwyrm Cyclas of Striking
60★★,Replica Dreadwyrm Cyclas of Scouting
60★★,Replica Dreadwyrm Tabard of Aiming
60★★,Replica Dreadwyrm Robe of Casting
60★★,Carbonweave Gloves of Gathering
60★★,Replica Allagan Gloves of Casting
60★★,Replica Allagan Gloves of Healing
60★★,Replica High Allagan Gloves of Aiming
60★★,Replica High Allagan Gloves of Casting
60★★,Replica High Allagan Gloves of Healing
60★★,Replica Dreadwyrm Bracers of Striking
60★★,Replica Dreadwyrm Bracers of Scouting
60★★,Replica Dreadwyrm Bracers of Aiming
60★★,Replica Dreadwyrm Gloves of Casting
60★★,Replica Dreadwyrm Gloves of Healing
60★★,Replica High Allagan Trousers of Fending
60★★,Replica High Allagan Trousers of Maiming
60★★,Replica High Allagan Trousers of Striking
60★★,Replica High Allagan Breeches of Aiming
60★★,Replica High Allagan Breeches of Casting
60★★,Replica Dreadwyrm Breeches of Maiming
60★★,Replica Dreadwyrm Breeches of Aiming
60★★,Carbonweave Boots of Crafting
60★★,Carbonweave Boots of Gathering
60★★,Replica Allagan Boots of Casting
60★★,Replica Allagan Boots of Healing
60★★,Replica High Allagan Boots of Aiming
60★★,Replica High Allagan Boots of Casting
60★★,Replica High Allagan Thighboots of Healing
