Group,Name,Points,Description,Reward
Leatherworker,With Skin in Hand III,10,Complete 40 unique leatherworker levequests.
Leatherworker,With Skin in Hand IV,10,Complete 80 unique leatherworker levequests.
Leatherworker,With Skin in Hand V,10,Complete 100 unique leatherworker levequests.
Leatherworker,With Skin in Hand VI,10,Complete 110 unique leatherworker levequests.
Weaver,With Needle in Hand I,5,Complete 5 unique weaver levequests.
Weaver,With Needle in Hand II,5,Complete 20 unique weaver levequests.
Weaver,With Needle in Hand III,10,Complete 40 unique weaver levequests.
Weaver,With Needle in Hand IV,10,Complete 80 unique weaver levequests.
Weaver,With Needle in Hand V,10,Complete 100 unique weaver levequests.
Weaver,With Needle in Hand VI,10,Complete 110 unique weaver levequests.
Alchemist,With Pestle in Hand I,5,Complete 5 unique alchemist levequests.
Alchemist,With Pestle in Hand II,5,Complete 20 unique alchemist levequests.
Alchemist,With Pestle in Hand III,10,Complete 40 unique alchemist levequests.
Alchemist,With Pestle in Hand IV,10,Complete 80 unique alchemist levequests.
Alchemist,With Pestle in Hand V,10,Complete 100 unique alchemist levequests.
Alchemist,With Pestle in Hand VI,10,Complete 110 unique alchemist levequests.
Culinarian,With Pan in Hand I,5,Complete 5 unique culinarian levequests.
Culinarian,With Pan in Hand II,5,Complete 20 unique culinarian levequests.
Culinarian,With Pan in Hand III,10,Complete 40 unique culinarian levequests.
Culinarian,With Pan in Hand IV,10,Complete 80 unique culinarian levequests.
Culinarian,With Pan in Hand V,10,Complete 100 unique culinarian levequests.
Culinarian,With Pan in Hand VI,10,Complete 110 unique culinarian levequests.
Miner,With Pick in Hand I,5,Complete 5 unique miner levequests.
Miner,With Pick in Hand II,5,Complete 20 unique miner levequests.
Miner,With Pick in Hand III,10,Complete 40 unique miner levequests.
Miner,With Pick in Hand IV,10,Complete 70 unique miner levequests.
Miner,With Pick in Hand V,10,Complete 80 unique miner levequests.
Miner,With Pick in Hand VI,10,Complete 90 unique miner levequests.
Botanist,With Axe in Hand I,5,Complete 5 unique botanist levequests.
Botanist,With Axe in Hand II,5,Complete 20 unique botanist levequests.
Botanist,With Axe in Hand III,10,Complete 40 unique botanist levequests.
Botanist,With Axe in Hand IV,10,Complete 70 unique botanist levequests.
Botanist,With Axe in Hand V,10,Complete 80 unique botanist levequests.
Botanist,With Axe in Hand VI,10,Complete 90 unique botanist levequests.
Fisher,With Bait in Hand I,5,Complete 5 unique fisher levequests.
Fisher,With Bait in Hand II,5,Complete 20 unique fisher levequests.
Fisher,With Bait in Hand III,10,Complete 40 unique fisher levequests.
Fisher,With Bait in Hand IV,10,Complete 70 unique fisher levequests.
Fisher,With Bait in Hand V,10,Complete 80 unique fisher levequests.
Fisher,With Bait in Hand VI,10,Complete 90 unique fisher levequests.
