Level,Name
71,Deepgold Pliers
71,Deepgold Lapidary Hammer
71,Deepgold Head Knife
71,Deepgold Awl
71,Deepgold Mortar
71,Deepgold Culinary Knife
71,Deepgold Pickaxe
71,Deepgold Sledgehammer
71,Deepgold Hatchet
71,Deepgold Scythe
72,Deepgold Ingot
72,Deepgold Sword
72,Deepgold Axe
72,Deepgold Greatsword
72,Stonegold Uchigatana
72,Deepgold Daggers
73,Deepgold Bayonet
73,Deepgold Knuckles
73,Deepgold Arquebus
73,Deepgold Chakrams
74,Bluespirit Tile
74,Bluespirit Sword
74,Bluespirit Axe
74,Bluespirit Guillotine
74,Bluespirit Gunblade
74,Bluespirit Handgonne
74,Bluespirit Claw Hammer
74,Bluespirit File
74,Bluespirit Pliers
74,Bluespirit Awl
74,Bluespirit Mortar
74,Bluespirit Culinary Knife
74,Bluespirit Sledgehammer
74,Bluespirit Scythe
75,Bluespirit Halfheart Saw
75,Bluespirit Cross-pein Hammer
75,Bluespirit Raising Hammer
75,Bluespirit Lapidary Hammer
75,Bluespirit Round Knife
75,Bluespirit Pickaxe
75,Bluespirit Hatchet
76,Titanbronze Ingot
76,Titanbronze Kilij
76,Titanbronze Battleaxe
76,Titanbronze Guillotine
76,Titanbronze Bayonet
76,Titanbronze Fist
76,Titanbronze Uchigatana
76,Titanbronze Daggers
76,Titanbronze Musketoon
76,Titanbronze Chakrams
77,Titanbronze Saw
77,Titanbronze Claw Hammer
77,Titanbronze Lump Hammer
77,Titanbronze File
77,Titanbronze Ball-pein Hammer
77,Titanbronze Pliers
77,Titanbronze Texture Hammer
77,Titanbronze Creasing Knife
77,Titanbronze Awl
77,Titanbronze Mortar
77,Titanbronze Culinary Knife
77,Titanbronze Pickaxe
77,Titanbronze Sledgehammer
77,Titanbronze Hatchet
77,Titanbronze Scythe
78,Dwarven Mythril Ingot
78,Dwarven Mythril Pikenstock
78,Dwarven Mythril Hammer
78,Dwarven Mythril Guillotine
78,Dwarven Mythril Manatrigger
78,Dwarven Mythril Knuckles
78,Dwarven Mythril Uchigatana
78,Dwarven Mythril Rotaries
78,Dwarven Mythril Pistol
78,Dwarven Mythril Glaives
78,Dwarven Mythril Planisphere
79,Dwarven Mythril Claw Hammer
79,Dwarven Mythril File
79,Dwarven Mythril Pliers
79,Dwarven Mythril Awl
79,Dwarven Mythril Mortar
79,Dwarven Mythril Culinary Knife
79,Dwarven Mythril Sledgehammer
79,Dwarven Mythril Scythe
80,Dwarven Mythril Saw
80,Dwarven Mythril Cross-pein Hammer
80,Dwarven Mythril Raising Hammer
80,Dwarven Mythril Lapidary Hammer
80,Dwarven Mythril Round Knife
80,Dwarven Mythril Pickaxe
80,Dwarven Mythril Hatchet
50★★,Darksteel Hook
50★★★,Balanced Darksteel Hook
50★★★,Mummer's Daggers
50★★★,Wolfram Ingot
50★★★,Perfect Pestle
50★★★,Artisan's Claw Hammer
50★★★,Artisan's File
50★★★,Artisan's Pliers
50★★★,Artisan's Awl
50★★★,Artisan's Mortar
50★★★,Artisan's Culinary Knife
50★★★,Forager's Sledgehammer
50★★★,Forager's Scythe
52,Garlond Steel
50★★★★,Wootz Ingot
50★★★★,Wootz Scimitar
50★★★★,Mighty Thunderstrike
50★★★★,Wootz Bhuj
50★★★★,Mighty Thunderstorm
50★★★★,Wootz Faussar
50★★★★,Mighty Thunderclap
50★★★★,Wootz Knuckles
50★★★★,Mighty Thundercrack
50★★★★,Mighty Thunderstroke
50★★★★,Wootz Daggers
50★★★★,Mighty Thundersparks
50★★★★,Wootz Revolver
50★★★★,Mighty Thundershower
60,Adamantite Winglet
60,Adamantite Headsman's Axe
60,Adamantite Greatsword
60,Adamantite Knuckles
60,Adamantite Main Gauches
60,Adamantite-barreled Culverin
60,Adamantite Saw
60,Adamantite Cross-pein Hammer
60,Adamantite Ball-pein Hammer
60,Aurum Regis Texture Hammer
60,Aurum Regis Creasing Knife
60,Adamantite Dolabra
60,Adamantite Hatchet
60★,Titanium Alloy Ingot
60★,Adamantite Francesca
60★,Crystal Bell
60★★,Adamantite Ingot
60★★,Kamacite
60★★,Millmaster's Saw
60★★,Fortified Claw Hammer
60★★,Forgemaster's Hammer
60★★,Polished Adamantite File
60★★,Hammermaster's Beetle
60★★,Double-jointed Adamantite Pliers
60★★,Gemmaster's Mallet
60★★,Hidemaster's Knife
60★★,Sharpened Adamantite Awl
60★★,Heavy Adamantite Mortar
60★★,Wrapped Adamantite Culinary Knife
60★★,Weighted Adamantite Sledgehammer
60★★,Balanced Adamantite Scythe
60★★,High Mythrite Nugget
60★★,Galvanized Garlond Steel
60★★,Endless Expanse Sword
60★★,Dead Hive Shamshir
60★★,Endless Expanse Battleaxe
60★★,Dead Hive Battleaxe
60★★,Endless Expanse Greatsword
60★★,Dead Hive Claymore
60★★,Endless Expanse Patas
60★★,Dead Hive Claws
60★★,Endless Expanse Katana
60★★,Dead Hive Katana
60★★,Endless Expanse Machetes
60★★,Dead Hive Kris
60★★,Endless Expanse Handgonne
60★★,Dead Hive Musketoon
60★★,Pudding Floor Lamp
60★★,Great Gubal Floor Lamp
60★★,Mammet Lantern
60★★★,High Mythrite Ingot
60★★★,Sword of the Round
60★★★,Blade of the Fiend
60★★★,Seeing Horde Blade
60★★★,Blade of the Goddess
60★★★,Replica Allagan Blade
60★★★,Replica High Allagan Blade
60★★★,Axe of the Round
60★★★,Axe of the Fiend
60★★★,Seeing Horde Axe
60★★★,Axe of the Goddess
60★★★,Replica Allagan Battleaxe
60★★★,Replica High Allagan Battleaxe
60★★★,Claymore of the Round
60★★★,Edge of the Fiend
60★★★,Seeing Horde Guillotine
60★★★,Edge of the Goddess
60★★★,Replica Allagan Guillotine
60★★★,Replica High Allagan Guillotine
60★★★,Replica Allagan Spear
60★★★,Replica High Allagan Spear
60★★★,Knuckles of the Round
60★★★,Fists of the Fiend
60★★★,Seeing Horde Knuckles
60★★★,Fists of the Goddess
60★★★,Replica Allagan Baghnakhs
60★★★,Replica High Allagan Baghnakhs
60★★★,Katana of the Round
60★★★,Katana of the Fiend
60★★★,Seeing Horde Katana
60★★★,Katana of the Goddess
60★★★,Daggers of the Round
60★★★,Points of the Fiend
60★★★,Seeing Horde Daggers
60★★★,Points of the Goddess
60★★★,Replica Allagan Daggers
60★★★,Replica High Allagan Cleavers
60★★★,Replica Allagan Composite Bow
60★★★,Replica High Allagan Composite Bow
60★★★,Fire of the Round
60★★★,Fire of the Fiend
60★★★,Fire of the Goddess
60★★★,Replica Allagan Pistol
60★★★,Replica High Allagan Pistol
60★★★,Cloud Mythril Ingot
60★★★,High Mythrite Saw
60★★★,High Mythrite Claw Hammer
60★★★,High Mythrite Cross-pein Hammer
60★★★,High Mythrite File
60★★★,High Mythrite Raising Hammer
60★★★,High Mythrite Pliers
60★★★,Eikon Iron Lapidary Hammer
60★★★,High Mythrite Round Knife
60★★★,High Mythrite Awl
60★★★,High Mythrite Mortar
60★★★,High Mythrite Culinary Knife
60★★★,High Mythrite Pickaxe
60★★★,High Mythrite Sledgehammer
60★★★,High Mythrite Hatchet
60★★★,High Mythrite Scythe
60★★★★,Heavy Metal Ingot
60★★★★,Heavy Metal Longsword
60★★★★,Heavy Metal War Axe
60★★★★,Heavy Metal Greatsword
60★★★★,Heavy Metal Claws
60★★★★,Heavy Metal Daggers
60★★★★,Heavy Metal Culverin
70★,Pure Titanium Plate
70★★,Chromite Ingot
70★★,Chromite Sword
70★★,Chromite Axe
70★★,Chromite Greatsword
70★★,Chromite Knuckles
70★★,Chromite Uchigatana
70★★,Chromite Daggers
70★★,Chromite Arquebus
70★★,Ala Mhiggan Saw
70★★,Ala Mhigan Cross-pein Hammer
70★★,Ala Mhigan Raising Hammer
70★★,Ala Mhigan Lapidary Hammer
70★★,Ala Mhigan Round Knife
70★★,Ala Mhigan Pickaxe
70★★,Ala Mhigan Hatchet
70★★,Private Moai
70★★,Bomb Stove
70★★★,Nightsteel Ingot
70★★★,Nightsteel Sword
70★★★,Nightsteel Battleaxe
70★★★,Nightsteel Greatsword
70★★★,Nightsteel Claws
70★★★,Nightsteel Katana
70★★★,Nightsteel Daggers
70★★★,Nightsteel Blunderbuss
70★★★,Nightsteel Saw
70★★★,Nightsteel Claw Hammer
70★★★,Nightsteel Cross-pein Hammer
70★★★,Nightsteel File
70★★★,Nightsteel Raising Hammer
70★★★,Nightsteel Pliers
70★★★,Nightsteel Lapidary Hammer
70★★★,Nightsteel Round Knife
70★★★,Nightsteel Awl
70★★★,Nightsteel Mortar
70★★★,Nightsteel Culinary Knife
70★★★,Nightsteel Pickaxe
70★★★,Nightsteel Sledgehammer
70★★★,Nightsteel Hatchet
70★★★,Nightsteel Scythe
70★★★★,Chigusa Ingot
70★★★★,Rakshasa Blade
70★★★★,Rakshasa Axe
70★★★★,Rakshasa Odachi
70★★★★,Rakshasa Lance
70★★★★,Rakshasa Knuckles
70★★★★,Rakshasa Katana
70★★★★,Rakshasa Daggers
70★★★★,Rakshasa Revolver
80★,Blades of Innocence
80★★,Tungsten Steel Ingot
80★★,Sinfender
80★★,Alastor
80★★,Gust Tongue
80★★,Tutelary
80★★,Burattinaios
80★★,Sankhara
80★★,Silktones
80★★,Murderer
80★★,Barathrum
80★★,Facet Saw
80★★,Facet Claw Hammer
80★★,Facet Cross-pein Hammer
80★★,Facet File
80★★,Facet Raising Hammer
80★★,Facet Pliers
80★★,Facet Mallet
80★★,Facet Round Knife
80★★,Facet Awl
80★★,Facet Mortar
80★★,Facet Culinary Knife
80★★,Facet Pickaxe
80★★,Facet Sledgehammer
80★★,Facet Hatchet
80★★,Facet Scythe
15,Glamour Prism
50★★★,Inferno Blade
50★★★,Gaze of the Vortex
50★★★,Morbid Moggle Mogblade
50★★★,Inferno Battleaxe
50★★★,Scream of the Vortex
50★★★,Malignant Moggle Mogaxe
50★★★,Inferno Faussar
50★★★,Pain of the Vortex
50★★★,Monstrous Moggle Mogsword
50★★★,Inferno Harpoon
50★★★,Melancholy Moggle Mogfork
50★★★,Inferno Claws
50★★★,Talons of the Vortex
50★★★,Inferno Katana
50★★★,Blood of the Vortex
50★★★,Maliferous Moggle Mogtana
50★★★,Inferno Kris
50★★★,Mortal Moggle Mogknives
50★★★,Inferno Musketoon
50★★★,Abandon of the Vortex
50★★★,Menacing Moggle Mog Gun
15,Oasis Octagonal Window
18,Riviera Oblong Window
20,Oasis Lancet Window
21,Riviera Pendant Lamp
27,Riviera Ornate Door
29,Deluxe Riviera Pendant Lamp
30,Riviera Lamppost
32,Oasis Lamppost
33,Oaken Bench
42,Apkallu Weathervane
45,Cannonballs
45,Stone Vigil Beacon
48,Riviera Chandelier
50,Chocobo Weathervane
50,Dark Divinity Falleth
50★,Tonberry Chandelier
50★,Bertha Cannon
50★,Riviera Fence
50★★,Wavesoul Fount
50★★★,Riviera Path Light
50★★★,Oasis Path Light
50★★★,Carbuncle Garden Bench
50★★★,Tidal Wavesoul Fount
57,Alpine Chandelier
61,Hingan Cottage Roof (Mokuzo)
62,Hingan Stone Fence
64,Hingan House Roof (Mozuko)
68,Hingan Mansion Roof (Mokuzo)
78,Weaponsmith's Stall
17,Oasis Round Table
18,Towel Hanger
21,Riviera Chair
24,Riviera Table
27,Galleass Wheel
30,Manor Flower Stand
35,Ahriman Bookshelf
35,Ahriman Screen
35,Ahriman Cupboard
35,Ahriman Sideboard
41,Riviera Counter
45,Oasis Floor Lamp
46,Riviera Bench
46,Knight Captain's Desk
47,Riviera Floor Lamp
47,Oasis Counter
47,Nymian Wall Lantern
49,Mahogany Screen
50,Wall Lantern
50★,Tonberry Wall Lantern
50★★,Seating Module
50★★,Plasma Lamp
50★★,Manor Oven
50★★★,Shower Stand
50★★★,Lord of Levin Lamp
50★★★,Summoning Bell
50★★★,Smithing Bench
50★★★,Cooking Stove
50★★★★,Head of the Dreadwyrm
63,Kotetsu Replica
76,Crystarium Stove
78,Ale Tap
50★,Wolf Winglet
50★,Wolf Labrys
50★,Wolf Zweihander
50★,Wolf Claws
50★,Wolf Pugiones
50★,Wolf Musketoon
63,Featherlight Shortsword
65,Heavy Uchigatana
68,Custom-made Hammer
70,Examination Uchigatana
70,Metal Gauntlets
73,Metal Worm Jar
75,Metal Trident
75,Intricate Censer
78,Nullifying Neckpiece
80,Enchanting Ring
20,Skybuilders' Alloy
40,Skybuilders' Nails
60,Skybuilders' Hammer
70,Skybuilders' Crosscut Saw
80,Skybuilders' Oven
