Group,Name,Points,Description,Reward
Ivalice,Mapping the Realm: The Ridorana Lighthouse,10,Discover every location within the Ridorana Lighthouse.
Eureka Pagos,Making the Most of Pagos,10,"Complete all the scenario quests within the Forbidden Land, Eureka Pagos."
Eureka Pagos,Mapping the Realm: Eureka Pagos,10,"Discover every location within the Forbidden Land, Eureka Pagos."
Dungeons,Mapping the Realm: The Burn,10,Discover every location within the Burn.
Dungeons,Remapping the Realm: Saint Mocianne's Arboretum,10,Discover every location within Saint Mocianne's Arboretum (Hard).
Eureka Pyros,Mapping the Realm: Eureka Pyros,10,"Discover every location within the Forbidden Land, Eureka Pyros."
Eureka Pyros,Making the Most of Pyros,10,"Complete all the scenario quests within the Forbidden Land, Eureka Pyros."
Dungeons,Mapping the Realm: The Ghimlyt Dark,10,Discover every location within the Ghimlyt Dark.
Ivalice,Mapping the Realm: The Orbonne Monastery,10,Discover every location within the Orbonne Monastery.
Nier,Mapping the Realm: The Copied Factory,10,Discover every location within the Copied Factory.
Eureka Hydatos,Mapping the Realm: Eureka Hydatos,10,"Discover every location within the Forbidden Land, Eureka Hydatos."
Dungeons,Mapping the Realm: Holminster Switch,10,Discover every location in Holminster Switch.
Dungeons,Mapping the Realm: Dohn Mheg,10,Discover every location in Dohn Mheg.
Dungeons,Mapping the Realm: The Qitana Ravel,10,Discover every location in the Qitana Ravel.
Dungeons,Mapping the Realm: Malikah's Well,10,Discover every location in Malikah's Well.
Dungeons,Mapping the Realm: Mt. Gulg,10,Discover every location in Mt. Gulg.
Dungeons,Mapping the Realm: Amaurot,10,Discover every location in Amaurot.
Dungeons,Mapping the Realm: The Twinning,10,Discover every location within the Twinning.
Dungeons,Mapping the Realm: Akadaemia Anyder,10,Discover every location within the Akadaemia Anyder.
Dungeons,Mapping the Realm: The Grand Cosmos,10,Discover every location within the Grand Cosmos.
Eureka Hydatos,Making the Most of Hydatos,10,"Complete all the story objectives within the Forbidden Land, Eureka Hydatos.",Title: Eurekan Explorer
Eureka Hydatos,Really Making the Most of Hydatos,0,"Truly complete all the story objectives within the Forbidden Land, Eureka Hydatos."
